,total_grants,id,last_grant_year
11920,0,ur.011052066650.41,
11921,0,ur.011056050126.36,
11922,0,ur.011033725217.40,
11923,0,ur.01107210320.50,
11924,14,ur.01111375316.50,2020.0
11925,2,ur.01106604166.00,2009.0
11926,0,ur.011571610773.57,
11927,0,ur.01105076466.00,
11928,0,ur.01154377440.33,
11929,0,ur.01075625176.99,
11930,0,ur.01156432545.55,
11931,0,ur.011551704215.21,
11932,0,ur.01105057703.16,
11933,0,ur.01106123423.25,
11934,0,ur.011054706411.88,
11935,0,ur.01110764767.64,
11936,1,ur.01111012635.48,2017.0
11937,0,ur.01075451020.46,
11938,0,ur.01156431224.97,
11939,1,ur.01075342143.40,2017.0
11940,0,ur.01105266461.02,
11941,0,ur.011122645453.71,
11942,0,ur.01075511244.28,
11943,0,ur.01103032140.33,
11944,0,ur.01131465347.74,
11945,0,ur.01110113007.58,
11946,1,ur.01155126534.34,2019.0
11947,3,ur.01111634202.48,2018.0
11948,0,ur.01110274121.13,
11949,0,ur.011545475451.70,
11950,0,ur.01075220674.77,
11951,0,ur.01156064242.02,
11952,0,ur.01107702222.83,
11953,1,ur.01156662615.11,2019.0
11954,1,ur.01111255057.67,2008.0
11955,1,ur.01154231750.22,2018.0
11956,7,ur.011560303507.84,2020.0
11957,0,ur.01156612045.01,
11958,13,ur.01155277117.27,2018.0
11959,3,ur.01106727652.56,2022.0
11960,5,ur.01106655521.65,2021.0
11961,16,ur.01075240074.59,2022.0
11962,2,ur.01154711725.93,2018.0
11963,5,ur.01151617075.95,2023.0
11964,0,ur.01106164022.78,
11965,7,ur.01112662540.20,2024.0
11966,2,ur.01156044655.15,2019.0
11967,0,ur.01154251416.03,
11968,5,ur.01110612512.85,2021.0
11969,8,ur.01112527302.00,2022.0
11970,10,ur.01156031675.41,2022.0
11971,5,ur.01110346413.41,2024.0
11972,0,ur.01106747277.15,
11973,8,ur.01107761170.71,2018.0
11974,0,ur.01104647172.02,
11975,0,ur.011546032745.38,
11976,0,ur.01103461366.97,
11977,4,ur.01157460636.00,2023.0
11978,1,ur.01112656133.44,2015.0
11979,11,ur.01154265715.39,2023.0
11980,0,ur.01151425466.49,
11981,0,ur.01111476266.24,
11982,5,ur.01106574663.87,2023.0
11983,0,ur.01103275651.23,
11984,1,ur.01112562643.01,2006.0
11985,1,ur.01075327606.02,2011.0
11986,7,ur.01157237445.79,2021.0
11987,7,ur.01104343103.39,2022.0
11988,2,ur.01103072373.29,2016.0
11989,0,ur.01112651671.07,
11990,0,ur.01110736027.20,
11991,21,ur.011076364457.58,2022.0
11992,10,ur.01107225232.22,2022.0
11993,0,ur.01111372230.22,
11994,0,ur.01110510443.82,
11995,0,ur.011113321537.30,
11996,3,ur.011566536732.88,2020.0
11997,7,ur.01112316533.09,2020.0
11998,16,ur.01155343151.38,2022.0
11999,22,ur.01104451263.76,2024.0
12000,1,ur.01162275640.25,2017.0
12001,0,ur.01152550247.13,
12002,0,ur.011631002047.21,
12003,0,ur.01135474247.14,
12004,0,ur.01161671006.19,
12005,0,ur.01164203256.00,
12006,0,ur.011606070641.80,
12007,0,ur.01163625437.56,
12008,0,ur.01164462133.08,
12009,0,ur.01136314516.27,
12010,0,ur.01166564242.81,
12011,1,ur.01150677370.20,2022.0
12012,0,ur.01152110401.93,
12013,0,ur.01164255163.85,
12014,0,ur.01164043467.39,
12015,0,ur.01153260461.25,
12016,2,ur.01165144153.88,2020.0
12017,1,ur.011404073777.47,2021.0
12018,0,ur.01163502765.95,
12019,0,ur.01161470360.08,
12020,3,ur.01166074446.59,2020.0
12021,0,ur.01153331112.66,
12022,0,ur.01162313206.81,
12023,0,ur.01135566415.96,
12024,0,ur.01166131167.41,
12025,0,ur.01165025100.35,
12026,2,ur.01162203722.49,2019.0
12027,0,ur.01163160623.09,
12028,0,ur.01150447656.11,
12029,0,ur.01163144675.18,
12030,3,ur.01160567045.10,2019.0
12031,0,ur.01162353335.51,
12032,0,ur.01161664472.30,
12033,0,ur.01163345715.21,
12034,0,ur.01161657150.46,
12035,0,ur.01153634743.70,
12036,1,ur.01163062473.03,2009.0
12037,3,ur.01165536653.59,2004.0
12038,0,ur.01136415173.63,
12039,0,ur.01160232430.18,
12040,5,ur.01135333447.54,2019.0
12041,0,ur.01162362726.66,
12042,1,ur.01153254642.13,2020.0
12043,0,ur.01153275027.99,
12044,0,ur.01135556204.50,
12045,0,ur.01135577424.63,
12046,2,ur.01166013405.22,2010.0
12047,0,ur.011352442217.60,
12048,0,ur.01153622414.26,
12049,0,ur.011632400642.48,
12050,0,ur.01135164040.16,
12051,0,ur.01160442501.53,
12052,0,ur.01166546743.28,
12053,0,ur.01136576074.40,
12054,5,ur.01160530623.64,2020.0
12055,0,ur.01160416621.51,
12056,0,ur.01166073176.44,
12057,2,ur.01152670145.86,2021.0
12058,10,ur.01152301476.22,2019.0
12059,0,ur.01161511352.96,
12060,0,ur.01161233627.32,
12061,5,ur.01152143160.45,2019.0
12062,8,ur.01135376524.09,2022.0
12063,0,ur.01166046261.45,
12064,0,ur.01161776515.67,
12065,12,ur.01161763446.41,2021.0
12066,16,ur.01162562240.82,2023.0
12067,0,ur.01150446575.05,
12068,2,ur.011663272437.68,2023.0
12069,2,ur.01135237671.29,2019.0
12070,1,ur.01152141570.64,2005.0
12071,0,ur.01161015021.05,
12072,2,ur.01135375103.23,2018.0
12073,23,ur.01153640412.95,2023.0
12074,0,ur.01163101030.01,
12075,0,ur.01166502142.13,
12076,0,ur.01162454534.35,
12077,3,ur.011355161257.61,2020.0
12078,0,ur.01137747227.73,
12079,0,ur.01162415405.07,
12080,0,ur.01165006207.46,
12081,0,ur.01134771371.03,
12082,8,ur.01163532255.89,2020.0
12083,6,ur.01152074361.66,2020.0
12084,7,ur.01163560106.03,2020.0
12085,12,ur.01162000360.51,2023.0
12086,11,ur.01150613333.44,2024.0
12087,2,ur.01162710507.23,2022.0
12088,6,ur.01167062360.32,2023.0
12089,8,ur.01150715630.75,2022.0
12090,0,ur.01162776200.80,
12091,0,ur.01162557765.74,
12092,10,ur.01153663723.53,2018.0
12093,3,ur.01166020076.17,2015.0
12094,12,ur.01150503354.82,2019.0
12095,9,ur.01152666662.23,2022.0
12096,0,ur.01153221507.50,
12097,2,ur.01137710166.26,2017.0
12098,0,ur.011352721421.23,
12099,1,ur.011637672613.20,2016.0
12100,0,ur.01136406645.44,
12101,0,ur.01153173071.98,
12102,0,ur.01165414747.65,
12103,0,ur.01150502657.58,
12104,0,ur.01164252032.08,
12105,0,ur.01164256060.20,
12106,0,ur.01150335216.67,
12107,0,ur.011517446227.77,
12108,0,ur.011366224763.29,
12109,0,ur.011363211434.94,
12110,0,ur.011536206646.27,
12111,11,ur.01160510460.12,2015.0
12112,0,ur.011606004324.66,
12113,0,ur.01163635551.10,
12114,0,ur.01150405616.10,
12115,0,ur.01152475304.66,
12116,0,ur.01162613675.19,
12117,0,ur.01163324222.03,
12118,0,ur.01137551403.10,
12119,0,ur.011505506223.20,
12120,0,ur.01152121573.21,
12121,0,ur.01160365634.67,
12122,0,ur.011655267735.80,
12123,35,ur.01161502700.78,2022.0
12124,0,ur.011614246567.88,
12125,0,ur.01167131710.91,
12126,1,ur.01153252502.58,2016.0
12127,9,ur.01165632665.99,2024.0
12128,1,ur.01163567155.63,2018.0
12129,0,ur.01150150007.88,
12130,0,ur.01165012642.38,
12131,0,ur.01166242244.05,
12132,0,ur.01162673053.23,
12133,0,ur.01140315743.29,
12134,28,ur.01135711003.07,2018.0
12135,0,ur.01166475617.59,
12136,0,ur.01140077760.91,
12137,0,ur.01165547170.62,
12138,0,ur.01163462054.35,
12139,0,ur.01165557174.37,
12140,0,ur.01153134161.67,
12141,0,ur.01160656331.19,
12142,0,ur.01135425345.24,
12143,0,ur.01151751773.41,
12144,0,ur.01165747531.43,
12145,0,ur.01160624025.14,
12146,2,ur.01164157072.45,2008.0
12147,0,ur.01157535541.54,
12148,0,ur.01161132102.11,
12149,0,ur.01150735237.04,
12150,0,ur.01153445502.00,
12151,0,ur.01162042134.12,
12152,0,ur.01160265532.24,
12153,0,ur.01152520050.95,
12154,0,ur.01162315072.58,
12155,0,ur.01161436372.18,
12156,0,ur.01166007470.12,
12157,1,ur.01150467762.61,2011.0
12158,0,ur.01160476242.62,
12159,0,ur.01152731344.29,
12160,20,ur.01137762306.09,2021.0
12161,3,ur.01160230030.08,2009.0
12162,3,ur.011362125242.61,2009.0
12163,0,ur.011503031535.31,
12164,3,ur.01135255500.55,2022.0
12165,0,ur.01152332270.59,
12166,0,ur.01135757626.16,
12167,1,ur.01166375255.09,2020.0
12168,0,ur.01165067234.36,
12169,4,ur.01163752006.99,2019.0
12170,0,ur.01157647425.78,
12171,1,ur.01164264311.14,2001.0
12172,0,ur.01165146376.66,
12173,0,ur.01165354473.54,
12174,0,ur.01150442073.71,
12175,0,ur.01166625541.84,
12176,18,ur.01160636650.89,2020.0
12177,0,ur.01151721431.04,
12178,0,ur.01136524666.19,
12179,0,ur.01163660215.61,
12180,7,ur.01161667677.19,2022.0
12181,7,ur.01153625272.51,2023.0
12182,8,ur.01135130022.39,2022.0
12183,5,ur.01164326015.08,2021.0
12184,8,ur.01167041445.62,2021.0
12185,2,ur.01150553320.72,2015.0
12186,28,ur.01160315331.51,2022.0
12187,2,ur.011506466757.90,2017.0
12188,5,ur.011361473257.53,2020.0
12189,12,ur.01163205655.52,2022.0
12190,3,ur.01136610702.19,2020.0
12191,2,ur.011646150217.80,2015.0
12192,9,ur.01163146537.81,2023.0
12193,1,ur.01162027016.62,2006.0
12194,0,ur.01157730010.32,
12195,9,ur.01136023620.21,2023.0
12196,3,ur.01161017722.34,2025.0
12197,7,ur.01166172110.60,2020.0
12198,2,ur.01163610520.20,2019.0
12199,14,ur.01152720553.50,2021.0
12200,6,ur.01163133331.08,2017.0
12201,46,ur.01136132356.43,2024.0
12202,0,ur.01167125643.52,
12203,0,ur.01135772367.37,
12204,0,ur.01135627245.34,
12205,0,ur.01150064253.90,
12206,0,ur.011505023350.53,
12207,0,ur.01163741072.54,
12208,0,ur.01150426572.23,
12209,1,ur.01161071221.65,2019.0
12210,0,ur.011367233431.11,
12211,0,ur.011654717253.43,
12212,0,ur.01135447643.76,
12213,0,ur.011630471063.43,
12214,0,ur.011517547157.21,
12215,0,ur.011650165074.23,
12216,0,ur.011650735214.06,
12217,1,ur.01150067573.14,2018.0
12218,1,ur.01164777606.42,2020.0
12219,0,ur.01153575234.28,
12220,0,ur.01163472215.28,
12221,0,ur.01163256776.88,
12222,3,ur.01163522111.34,2020.0
12223,1,ur.01153650122.95,2020.0
12224,11,ur.01140306750.50,2023.0
12225,0,ur.01161714150.36,
12226,0,ur.01164703655.18,
12227,0,ur.01161003711.00,
12228,0,ur.01161010521.43,
12229,1,ur.01163146531.47,2013.0
12230,2,ur.01153075333.04,2022.0
12231,0,ur.01165521440.95,
12232,0,ur.01160260006.16,
12233,1,ur.01161413606.28,2019.0
12234,0,ur.01135050220.45,
12235,0,ur.01135507053.74,
12236,6,ur.01162617203.84,2019.0
12237,1,ur.01136212420.17,2024.0
12238,2,ur.01163702520.49,2021.0
12239,0,ur.01137644070.11,
12240,0,ur.01150417212.41,
12241,1,ur.01137635364.62,2018.0
12242,0,ur.011602404733.31,
12243,1,ur.011605155031.00,2016.0
12244,9,ur.01135151153.49,2023.0
12245,0,ur.01135423476.15,
12246,0,ur.01152536570.78,
12247,0,ur.01136101117.14,
12248,2,ur.01163570706.22,2022.0
12249,3,ur.01165376307.20,2018.0
12250,0,ur.01157545167.51,
12251,0,ur.01136236225.26,
12252,2,ur.011670525317.31,2009.0
12253,0,ur.01136434051.18,
12254,2,ur.01164103247.95,2013.0
12255,0,ur.011666015121.98,
12256,0,ur.011602207652.38,
12257,0,ur.01160114222.04,
12258,2,ur.01164131307.76,2018.0
12259,1,ur.01152425736.43,2016.0
12260,0,ur.01135043340.36,
12261,0,ur.01135061531.40,
12262,0,ur.01152500025.50,
12263,0,ur.01160416362.24,
12264,0,ur.011531773125.13,
12265,0,ur.011615153773.03,
12266,0,ur.01135404457.43,
12267,0,ur.01160446547.54,
12268,0,ur.01136257605.38,
12269,7,ur.01160743361.71,2024.0
12270,4,ur.01165565067.84,2024.0
12271,7,ur.01136442046.76,2024.0
12272,3,ur.01160554302.50,2024.0
12273,4,ur.01161323145.06,2019.0
12274,0,ur.01167056266.51,
12275,1,ur.01166573707.45,2018.0
12276,5,ur.01163030571.84,2017.0
12277,4,ur.01160402037.14,2013.0
12278,21,ur.01136027400.52,2021.0
12279,2,ur.01163266076.17,2023.0
12280,1,ur.01160513606.40,2025.0
12281,5,ur.01136433204.34,2018.0
12282,1,ur.01160577576.21,2006.0
12283,0,ur.01140346432.91,
12284,2,ur.01163145623.46,2016.0
12285,19,ur.01152603060.89,2021.0
12286,0,ur.01152267656.69,
12287,0,ur.01166306553.39,
12288,0,ur.01167021400.04,
12289,0,ur.01161330671.71,
12290,0,ur.01163527625.21,
12291,5,ur.01161070716.44,2021.0
12292,2,ur.01160321502.77,2011.0
12293,0,ur.01165420677.63,
12294,9,ur.01150621666.82,2024.0
12295,18,ur.011647727137.86,2024.0
12296,0,ur.01162615310.20,
12297,2,ur.01153211666.38,2016.0
12298,5,ur.01152702354.21,2017.0
12299,11,ur.01160624061.77,2022.0
12300,0,ur.01166427531.11,
12301,0,ur.01161305631.22,
12302,2,ur.01131525534.51,2010.0
12303,0,ur.01153525020.56,
12304,3,ur.01140173463.29,2020.0
12305,4,ur.01160002506.01,2016.0
12306,15,ur.01162604070.91,2021.0
12307,19,ur.01162317707.88,2023.0
12308,8,ur.011651157177.50,2024.0
12309,0,ur.01140130067.02,
12310,0,ur.01152055051.79,
12311,38,ur.01165573655.25,2022.0
12312,0,ur.01150634771.62,
12313,0,ur.01153460101.90,
12314,0,ur.01153067730.20,
12315,1,ur.011601743173.50,2018.0
12316,0,ur.01153371377.94,
12317,0,ur.01165624245.73,
12318,0,ur.01157712005.10,
12319,1,ur.01151031544.34,2009.0
12320,0,ur.01165251632.13,
12321,2,ur.01164704033.34,2020.0
12322,0,ur.01153333254.09,
12323,0,ur.01162161137.57,
12324,0,ur.01162205313.49,
12325,11,ur.01153516763.76,2022.0
12326,0,ur.01162743471.93,
12327,1,ur.01162721655.43,2011.0
12328,0,ur.01150516171.95,
12329,0,ur.01165475065.62,
12330,1,ur.01166474053.48,2008.0
12331,0,ur.01166151770.50,
12332,0,ur.011622454501.39,
12333,0,ur.011400163637.40,
12334,0,ur.011611172717.23,
12335,0,ur.011376754561.28,
12336,1,ur.01162644441.40,2015.0
12337,0,ur.01161515332.00,
12338,0,ur.01157753220.26,
12339,0,ur.01135371632.59,
12340,0,ur.01160554543.68,
12341,6,ur.011536311332.16,2022.0
12342,0,ur.011651435047.42,
12343,0,ur.01152474213.99,
12344,0,ur.011667751070.28,
12345,0,ur.01140002065.96,
12346,2,ur.01162733307.72,2016.0
12347,1,ur.01165631133.19,2011.0
12348,0,ur.01166454775.63,
12349,7,ur.01135461337.15,2020.0
12350,0,ur.01160376430.07,
12351,0,ur.011610716547.92,
12352,0,ur.011655045345.00,
12353,7,ur.01166551335.47,2024.0
12354,1,ur.01140237363.89,2003.0
12355,7,ur.01150405252.05,2019.0
12356,0,ur.01160151711.59,
12357,1,ur.01136475257.14,2024.0
12358,0,ur.01162432144.17,
12359,1,ur.01165510657.27,2012.0
12360,9,ur.01152444127.11,2021.0
12361,0,ur.01166315251.21,
12362,18,ur.01162617552.19,2022.0
12363,3,ur.01166243626.60,2012.0
12364,3,ur.01140234414.73,2022.0
12365,0,ur.01165627354.99,
12366,56,ur.01162335230.71,2022.0
12367,2,ur.01160145070.18,2011.0
12368,0,ur.01135254132.89,
12369,15,ur.01164543576.08,2021.0
12370,21,ur.01164405744.07,2023.0
12371,17,ur.01161655156.26,2020.0
12372,2,ur.01152505121.69,2025.0
12373,4,ur.01151724011.20,2021.0
12374,9,ur.01163657243.37,2022.0
12375,1,ur.01161660325.58,2012.0
12376,1,ur.01150505453.80,2021.0
12377,2,ur.01135020455.54,2023.0
12378,0,ur.011536141544.42,
12379,0,ur.011657331445.06,
12380,9,ur.011354543637.47,2021.0
12381,0,ur.011361542317.12,
12382,1,ur.01164170610.28,2015.0
12383,0,ur.01136712123.05,
12384,0,ur.011645431407.18,
12385,1,ur.01164337505.47,2016.0
12386,0,ur.01160535327.19,
12387,12,ur.01153323377.52,2021.0
12388,0,ur.01137717263.38,
12389,2,ur.01164055101.22,2011.0
12390,11,ur.011362420057.85,2025.0
12391,10,ur.01160465172.76,2022.0
12392,28,ur.01153321540.96,2023.0
12393,0,ur.01150717646.25,
12394,2,ur.01153310572.42,2011.0
12395,0,ur.01162210025.76,
12396,0,ur.01150566520.78,
12397,12,ur.011614604737.21,2020.0
12398,0,ur.011650501703.93,
12399,0,ur.01152642353.12,
12400,0,ur.01132055670.56,
12401,0,ur.01131750440.35,
12402,0,ur.01143423651.77,
12403,0,ur.01137260763.59,
12404,0,ur.01141414211.10,
12405,0,ur.01142162537.36,
12406,0,ur.01144301270.63,
12407,0,ur.01131637364.08,
12408,0,ur.01073003654.50,
12409,0,ur.01137020011.48,
12410,0,ur.01146315515.31,
12411,0,ur.011345427140.09,
12412,0,ur.011346037510.43,
12413,0,ur.01146601363.50,
12414,0,ur.011342331013.12,
12415,0,ur.01141203621.42,
12416,0,ur.011345445711.61,
12417,1,ur.01132112647.02,2017.0
12418,0,ur.011426656557.37,
12419,0,ur.01131730033.99,
12420,3,ur.01134122651.64,2017.0
12421,0,ur.01140663530.22,
12422,0,ur.01141376203.92,
12423,0,ur.01142005767.78,
12424,1,ur.01133651145.37,2006.0
12425,1,ur.01143725551.09,2008.0
12426,0,ur.01144565307.60,
12427,0,ur.01134760017.00,
12428,0,ur.01022737745.00,
12429,5,ur.01141324661.57,2018.0
12430,1,ur.01133615236.96,2013.0
12431,0,ur.01137173325.14,
12432,0,ur.01147142715.76,
12433,0,ur.01022711572.15,
12434,1,ur.01142632026.10,2019.0
12435,0,ur.01132027034.84,
12436,0,ur.01131571340.10,
12437,0,ur.01142271755.48,
12438,0,ur.01133730033.15,
12439,0,ur.01140724113.97,
12440,0,ur.01145754401.05,
12441,2,ur.01131567251.80,2022.0
12442,2,ur.01146462365.02,2023.0
12443,0,ur.01147555011.92,
12444,0,ur.011435717077.16,
12445,10,ur.01134310036.56,2020.0
12446,0,ur.01145455101.55,
12447,0,ur.01143350525.99,
12448,0,ur.01131721421.02,
12449,0,ur.01144754404.67,
12450,0,ur.01137106741.22,
12451,1,ur.01143217742.73,2017.0
12452,0,ur.01146607342.85,
12453,0,ur.01023100526.83,
12454,0,ur.01023025343.32,
12455,1,ur.01140563244.50,2023.0
12456,1,ur.011346717421.82,2017.0
12457,0,ur.01144562127.27,
12458,0,ur.011461301326.51,
12459,2,ur.01142406076.42,2013.0
12460,0,ur.01133650357.84,
12461,0,ur.01133301072.61,
12462,0,ur.01141130671.39,
12463,23,ur.01146640224.42,2024.0
12464,7,ur.01147275402.04,2024.0
12465,0,ur.01136775334.30,
12466,0,ur.01144512460.31,
12467,2,ur.01146176633.10,2017.0
12468,3,ur.01141235427.25,2015.0
12469,3,ur.01140721253.41,2018.0
12470,0,ur.01147256260.46,
12471,0,ur.01132525732.95,
12472,6,ur.011427106207.37,1999.0
12473,41,ur.011332521744.53,2020.0
12474,1,ur.01146041242.07,2016.0
12475,9,ur.01146116065.90,2019.0
12476,22,ur.01141672031.05,2023.0
12477,1,ur.01147166261.12,2017.0
12478,3,ur.01143275766.92,2021.0
12479,17,ur.01147172155.49,2021.0
12480,5,ur.01142702623.31,2021.0
12481,11,ur.01144174070.48,2024.0
12482,0,ur.01134146767.83,
12483,1,ur.01134652543.64,2020.0
12484,0,ur.011416020127.47,
12485,17,ur.01144717667.38,2023.0
12486,4,ur.01146312705.94,2020.0
12487,6,ur.01147355607.99,2021.0
12488,15,ur.01147001662.05,2023.0
12489,0,ur.01133212446.20,
12490,30,ur.01143605673.16,2022.0
12491,12,ur.01133223760.04,2024.0
12492,5,ur.01141155472.11,2019.0
12493,0,ur.01145236614.09,
12494,1,ur.01141211611.54,2021.0
12495,0,ur.01142077046.27,
12496,23,ur.01143512370.79,2024.0
12497,0,ur.01141353571.29,
12498,0,ur.01137432326.63,
12499,0,ur.01143161150.61,
12500,0,ur.01137432000.29,
12501,4,ur.01141112352.48,2018.0
12502,25,ur.011445167047.91,2023.0
12503,1,ur.01147411161.34,2021.0
12504,1,ur.01143050523.43,2018.0
12505,0,ur.010230701157.30,
12506,0,ur.011346721036.44,
12507,0,ur.011473171223.55,
12508,0,ur.011442370471.87,
12509,0,ur.01145157601.21,
12510,1,ur.01137114073.32,2015.0
12511,0,ur.01133416165.53,
12512,0,ur.01134233231.14,
12513,0,ur.01134575157.16,
12514,0,ur.01143334256.47,
12515,0,ur.01143250572.06,
12516,0,ur.01143671216.12,
12517,0,ur.011500212173.92,
12518,0,ur.011422131447.90,
12519,0,ur.011367617337.30,
12520,0,ur.011477326353.77,
12521,0,ur.01132535421.44,
12522,0,ur.01141203334.16,
12523,0,ur.01147066037.81,
12524,0,ur.01141334457.45,
12525,0,ur.01022622516.05,
12526,0,ur.011444415267.61,
12527,0,ur.011450541617.04,
12528,0,ur.011374645477.13,
12529,0,ur.011464064267.08,
12530,0,ur.011346231112.47,
12531,0,ur.011464752452.53,
12532,0,ur.01145761403.62,
12533,2,ur.01145406317.60,2021.0
12534,0,ur.01134326357.58,
12535,6,ur.01133615451.16,2023.0
12536,0,ur.01134766150.12,
12537,0,ur.01137357534.43,
12538,0,ur.01144522105.21,
12539,0,ur.01144231321.68,
12540,0,ur.01132321115.70,
12541,0,ur.01132112761.37,
12542,0,ur.01134075761.72,
12543,2,ur.01146420067.58,2014.0
12544,0,ur.01134422373.70,
12545,0,ur.01141250314.28,
12546,0,ur.01134123256.28,
12547,0,ur.01142305445.21,
12548,0,ur.01140517254.89,
12549,22,ur.01132456204.11,2022.0
12550,0,ur.01143372714.45,
12551,0,ur.01147531464.94,
12552,0,ur.011326262007.60,
12553,0,ur.01143271674.71,
12554,0,ur.01132644244.17,
12555,0,ur.01143564126.86,
12556,10,ur.01132673226.58,2019.0
12557,6,ur.01022737663.06,2020.0
12558,0,ur.010227641357.62,
12559,2,ur.01133246442.06,2020.0
12560,0,ur.01144503606.51,
12561,0,ur.01143744323.47,
12562,0,ur.01132274155.24,
12563,16,ur.01145765774.57,2024.0
12564,0,ur.01144022253.36,
12565,1,ur.01137177503.26,2015.0
12566,0,ur.011326150757.28,
12567,1,ur.01132620261.24,2017.0
12568,0,ur.01023130623.55,
12569,11,ur.01132557777.42,2022.0
12570,20,ur.01147037443.33,2023.0
12571,12,ur.01144371506.12,2008.0
12572,24,ur.01140531752.59,2022.0
12573,5,ur.01132112464.26,2024.0
12574,11,ur.01142642655.13,2020.0
12575,2,ur.011336202002.25,2027.0
12576,9,ur.01146064745.09,2017.0
12577,29,ur.01144141540.02,2022.0
12578,2,ur.01143071626.18,2020.0
12579,10,ur.01145446301.19,2023.0
12580,14,ur.01145130774.66,2024.0
12581,9,ur.01146507367.50,2023.0
12582,13,ur.01132430057.87,2023.0
12583,3,ur.011462427367.34,2023.0
12584,0,ur.01145073527.50,
12585,16,ur.01147772373.78,2020.0
12586,11,ur.01141307275.55,2020.0
12587,7,ur.01132153621.49,2021.0
12588,0,ur.01132756747.52,
12589,4,ur.01143314231.31,2023.0
12590,22,ur.01142573400.96,2024.0
12591,11,ur.01147713317.01,2019.0
12592,0,ur.01143575752.59,
12593,13,ur.01131645746.31,2015.0
12594,2,ur.01145777310.20,2021.0
12595,0,ur.01131717340.11,
12596,12,ur.01141737764.78,2023.0
12597,1,ur.01142322545.15,
12598,5,ur.01137254350.67,2020.0
12599,2,ur.01145163063.95,2019.0
12600,0,ur.011336626321.14,
12601,0,ur.01146710017.26,
12602,0,ur.01147202306.84,
12603,0,ur.01143230334.43,
12604,0,ur.01145063707.92,
12605,0,ur.01134171335.26,
12606,0,ur.01133577276.47,
12607,0,ur.01141774626.76,
12608,0,ur.011457331503.37,
12609,0,ur.01141466635.23,
12610,0,ur.01140545623.80,
12611,0,ur.011412125626.35,
12612,1,ur.01141443400.74,2017.0
12613,0,ur.01146776476.06,
12614,0,ur.01140414333.83,
12615,0,ur.01144205410.39,
12616,0,ur.01141712610.18,
12617,0,ur.01137303451.71,
12618,0,ur.01132711351.52,
12619,0,ur.01144611765.30,
12620,0,ur.01134603162.92,
12621,0,ur.01144760313.55,
12622,0,ur.01143170713.04,
12623,0,ur.01131535134.28,
12624,0,ur.01133137040.93,
12625,1,ur.01073000562.28,2009.0
12626,0,ur.01132026146.73,
12627,0,ur.01141642230.17,
12628,0,ur.01134243216.20,
12629,0,ur.011461314133.27,
12630,3,ur.01145201600.44,2014.0
12631,2,ur.01141014262.23,2024.0
12632,3,ur.01136730707.85,2021.0
12633,1,ur.01146232416.36,2007.0
12634,0,ur.01137124343.04,
12635,0,ur.01147632731.85,
12636,0,ur.01147460005.90,
12637,0,ur.01141246055.36,
12638,1,ur.01132775524.84,2013.0
12639,0,ur.011410123223.61,
12640,1,ur.01144553733.83,2016.0
12641,0,ur.01022604242.76,
12642,1,ur.01137027714.90,2022.0
12643,0,ur.01072760141.10,
