,id,last_grant_year,total_grants
5609,ur.0576327233.19,2014.0,1.0
5610,ur.0576454675.04,,
5611,ur.0575513773.30,,
5612,ur.013613074755.45,,
5613,ur.016551226175.05,2014.0,1.0
5614,ur.01357031307.72,,
5615,ur.0576644505.64,2017.0,5.0
5616,ur.015252637115.31,,
5617,ur.013554571231.14,,
5618,ur.015141602451.64,,
5619,ur.015142435327.04,,
5620,ur.015126147177.10,2020.0,4.0
5621,ur.013620551417.54,2020.0,3.0
5622,ur.0577534214.08,,
5623,ur.01354723432.39,,
5624,ur.01357035211.04,,
5625,ur.01363034743.32,,
5626,ur.01355320615.01,,
5627,ur.01356710141.74,,
5628,ur.014777255473.05,,
5629,ur.01356571601.99,,
5630,ur.01354664771.38,,
5631,ur.01357651517.08,,
5632,ur.013560062455.25,,
5633,ur.014747417757.22,,
5634,ur.014735743753.05,,
5635,ur.015016763673.40,,
5636,ur.013572464567.69,,
5637,ur.014727106157.34,,
5638,ur.014715562671.49,,
5639,ur.014773435665.98,,
5640,ur.015020262761.86,,
5641,ur.015006403721.13,,
5642,ur.01354753617.18,2013.0,1.0
5643,ur.0601207717.60,2021.0,15.0
5644,ur.01354703763.10,2010.0,1.0
5645,ur.0575726426.27,,
5646,ur.0577453565.76,,
5647,ur.014616202732.85,,
5648,ur.014721032112.86,2011.0,3.0
5649,ur.01357655454.84,2019.0,4.0
5650,ur.014711315317.82,,
5651,ur.016714266137.49,,
5652,ur.015232157357.75,2021.0,5.0
5653,ur.015200521417.83,,
5654,ur.015321746477.48,,
5655,ur.013553122711.17,2015.0,1.0
5656,ur.013625120003.35,,
5657,ur.015132330152.50,,
5658,ur.013545660564.72,,
5659,ur.014567220630.14,,
5660,ur.015044300024.15,,
5661,ur.014670427034.98,,
5662,ur.015011703632.26,2019.0,2.0
5663,ur.014570745610.47,,
5664,ur.047246536.19,,
5665,ur.014662324316.37,,
5666,ur.0577010667.73,2023.0,9.0
5667,ur.01357047107.54,,
5668,ur.01362215505.00,,
5669,ur.015157022057.98,2014.0,12.0
5670,ur.01354667232.23,2021.0,19.0
5671,ur.01357070663.46,,
5672,ur.014565713377.78,2023.0,25.0
5673,ur.015265163457.67,2015.0,4.0
5674,ur.0577322102.64,,
5675,ur.01357414565.12,2018.0,3.0
5676,ur.01357224015.40,2019.0,2.0
5677,ur.015173477317.36,2023.0,6.0
5678,ur.0577444201.13,,
5679,ur.01357203170.39,,
5680,ur.01360712444.07,2016.0,35.0
5681,ur.01353266151.38,,
5682,ur.01353536643.49,,
5683,ur.01355235773.28,2007.0,4.0
5684,ur.01355374305.46,,
5685,ur.01357061311.10,2023.0,5.0
5686,ur.015150146057.37,2022.0,4.0
5687,ur.014660221440.61,2023.0,10.0
5688,ur.015010602717.46,2023.0,12.0
5689,ur.01353741736.41,,
5690,ur.01361107655.60,2013.0,1.0
5691,ur.015000373745.14,,
5692,ur.013537770157.40,2022.0,6.0
5693,ur.015173757137.34,2020.0,7.0
5694,ur.014566571137.39,2013.0,2.0
5695,ur.015202113177.09,2010.0,4.0
5696,ur.014566311317.54,2005.0,9.0
5697,ur.014723101677.20,2020.0,2.0
5698,ur.015175536057.14,,
5699,ur.015002454547.16,2021.0,11.0
5700,ur.013556421041.67,,
5701,ur.015004744173.60,,
5702,ur.014636421231.76,,
5703,ur.014707244737.84,2022.0,1.0
5704,ur.015267050627.11,2019.0,3.0
5705,ur.0601141744.52,,
5706,ur.0577253341.90,2017.0,3.0
5707,ur.01357213545.53,,
5708,ur.016637537533.07,,
5709,ur.014617112203.32,,
5710,ur.013561236253.96,,
5711,ur.0575721651.82,,
5712,ur.014705662353.15,,
5713,ur.014753730627.28,,
5714,ur.014661474335.43,,
5715,ur.014563622331.77,2021.0,22.0
5716,ur.015230537665.43,,
5717,ur.01361005406.43,,
5718,ur.015147532231.76,,
5719,ur.01360661757.45,,
5720,ur.014552413217.25,,
5721,ur.014570522222.90,,
5722,ur.0577453230.88,,
5723,ur.0577621642.83,,
5724,ur.014721045107.76,2023.0,12.0
5725,ur.013566733774.25,,
5726,ur.015234104344.32,,
5727,ur.014713522302.13,2017.0,21.0
5728,ur.014672115422.00,2023.0,24.0
5729,ur.016555374462.34,,
5730,ur.015132016752.36,2021.0,11.0
5731,ur.014637465572.14,,
5732,ur.014777732112.39,,
5733,ur.014617241712.44,2003.0,1.0
5734,ur.014714744402.70,,
5735,ur.014671004554.40,,
5736,ur.013551677640.34,,
5737,ur.015233212040.87,2018.0,5.0
5738,ur.013562133470.13,,
5739,ur.015004277550.32,,
5740,ur.014661016707.18,,
5741,ur.013610337725.42,,
5742,ur.015131736125.65,,
5743,ur.0577025415.27,2019.0,12.0
5744,ur.0577265470.28,,
5745,ur.01360604110.39,2022.0,4.0
5746,ur.01355516455.06,,
5747,ur.01362220133.65,,
5748,ur.01353600024.39,2010.0,5.0
5749,ur.0577344154.16,,
5750,ur.0600021165.61,,
5751,ur.0600376705.52,,
5752,ur.0575622500.85,2019.0,2.0
5753,ur.0600325710.68,,
5754,ur.01355755123.62,,
5755,ur.0575426462.46,,
5756,ur.01362132513.45,2018.0,2.0
5757,ur.01362224675.42,,
5758,ur.0600402164.26,,
5759,ur.01360270130.89,2017.0,1.0
5760,ur.0600167524.34,,
5761,ur.0577111044.36,,
5762,ur.01356041426.89,2020.0,25.0
5763,ur.01353443101.85,,
5764,ur.01361015031.99,,
5765,ur.01357013521.31,,
5766,ur.01357245131.84,2020.0,2.0
5767,ur.01357716207.14,2021.0,12.0
5768,ur.01361010066.02,,
5769,ur.01353352462.47,,
5770,ur.0577623446.76,2014.0,4.0
5771,ur.01361111112.51,,
5772,ur.01355473557.38,2020.0,17.0
5773,ur.01360414167.50,,
5774,ur.01357074441.28,,
5775,ur.0575671627.91,,
5776,ur.0576541276.68,,
5777,ur.01356451725.17,2017.0,1.0
5778,ur.015007402217.85,2018.0,16.0
5779,ur.01356006514.53,,
5780,ur.015176641763.69,,
5781,ur.014743605377.49,2022.0,1.0
5782,ur.01357177005.25,,
5783,ur.01356041230.44,,
5784,ur.0577356402.63,2020.0,19.0
5785,ur.0575461106.51,,
5786,ur.014667570367.97,,
5787,ur.01360632233.28,2017.0,7.0
5788,ur.0576560535.96,2023.0,3.0
5789,ur.01356743437.37,2020.0,1.0
5790,ur.01360521253.20,,
5791,ur.015157657107.46,,
5792,ur.015252054357.90,2021.0,13.0
5793,ur.015170362541.39,,
5794,ur.015115656605.96,,
5795,ur.013607013401.03,,
5796,ur.0600276565.27,,
5797,ur.015140216023.10,2020.0,1.0
5798,ur.014745712213.67,,
5799,ur.013535723217.95,,
5800,ur.013546263623.48,,
5801,ur.015043461057.24,,
5802,ur.0577377071.24,,
5803,ur.014673623437.35,,
5804,ur.013574510355.97,,
5805,ur.015177157475.43,,
5806,ur.014727727763.68,,
5807,ur.014710636053.51,,
5808,ur.015176745743.44,,
5809,ur.01353657367.82,,
5810,ur.0577250477.57,,
5811,ur.014740214210.33,,
5812,ur.015152470357.36,,
5813,ur.01362216370.10,2007.0,1.0
5814,ur.0602227374.63,,
5815,ur.015140401023.70,,
5816,ur.015235326107.71,2019.0,11.0
5817,ur.016636517577.45,2023.0,19.0
5818,ur.014757641277.31,2023.0,7.0
5819,ur.015233740247.26,2023.0,9.0
5820,ur.016635011667.86,2021.0,5.0
5821,ur.01356133132.99,,
5822,ur.01354734712.23,,
5823,ur.015124476507.04,,
5824,ur.0577621430.28,,
5825,ur.0577436550.18,,
5826,ur.014722153571.14,,
5827,ur.0577726311.66,,
5828,ur.0602634721.38,2018.0,3.0
5829,ur.0602260630.23,,
5830,ur.01357645224.73,2021.0,8.0
5831,ur.01354442254.92,2020.0,2.0
5832,ur.0577704615.84,,
5833,ur.0577410243.23,,
5834,ur.0576756545.43,,
5835,ur.016617551300.20,2016.0,1.0
5836,ur.016635351172.84,,
5837,ur.0600571237.02,,
5838,ur.014726620757.07,,
5839,ur.016571660464.76,2018.0,6.0
5840,ur.016555721214.56,2020.0,10.0
5841,ur.015170066465.17,2018.0,1.0
5842,ur.014617057517.79,2022.0,20.0
5843,ur.01356204073.23,,
5844,ur.015234645300.94,,
5845,ur.015020577332.21,2023.0,13.0
5846,ur.013562125422.47,2023.0,19.0
5847,ur.013553514320.47,,
5848,ur.015311334112.51,,
5849,ur.013621652332.14,2019.0,1.0
5850,ur.014743434746.81,,
5851,ur.015156333372.36,,
5852,ur.015146374772.67,,
5853,ur.013562317170.20,,
5854,ur.01356771653.14,2020.0,1.0
5855,ur.0576400340.12,2023.0,2.0
5856,ur.01356614420.48,2021.0,7.0
5857,ur.01353350254.42,,
5858,ur.01362511644.20,2022.0,7.0
5859,ur.0577565520.88,,
5860,ur.0602066741.18,2021.0,4.0
5861,ur.01355046406.15,2004.0,2.0
5862,ur.01354001404.07,,
5863,ur.01355745464.73,2022.0,26.0
5864,ur.0576034360.09,,
5865,ur.0600177647.24,2017.0,1.0
5866,ur.01362203473.81,2023.0,11.0
5867,ur.01357274745.96,,
5868,ur.01354675311.51,,
5869,ur.01355657341.77,,
5870,ur.01360564323.18,,
5871,ur.01363043661.91,2016.0,4.0
5872,ur.01357232265.12,2018.0,1.0
5873,ur.01356577627.45,,
5874,ur.0602204233.48,2014.0,5.0
5875,ur.0600401567.34,,
5876,ur.014763627152.10,2010.0,1.0
5877,ur.014705106077.31,,
5878,ur.015020157564.00,2017.0,1.0
5879,ur.0577160226.61,,
5880,ur.01357505410.69,,
5881,ur.01356323734.42,,
5882,ur.01355301532.13,,
5883,ur.015104331537.92,,
5884,ur.016643757205.59,,
5885,ur.013566756167.48,,
5886,ur.015003074137.23,2022.0,19.0
5887,ur.016621257257.57,2023.0,15.0
5888,ur.014777630757.42,2015.0,4.0
5889,ur.015140745471.95,,
5890,ur.014756551507.44,,
5891,ur.014737040517.33,,
5892,ur.0576706646.07,,
5893,ur.053601122.01,2023.0,11.0
5894,ur.014632405755.77,,
5895,ur.015074141205.14,,
5896,ur.013544612323.26,,
5897,ur.015137553323.45,,
5898,ur.014674554253.44,,
5899,ur.014700001703.53,2019.0,4.0
5900,ur.014567420323.41,,
5901,ur.015020566067.36,,
5902,ur.015040313623.06,,
5903,ur.01360461360.70,,
5904,ur.0602610620.03,,
5905,ur.015163320121.55,,
5906,ur.014667030551.54,,
5907,ur.015163755455.93,,
5908,ur.013565007141.53,,
5909,ur.0601137324.79,,
5910,ur.013547450707.41,,
5911,ur.014633123447.05,2020.0,17.0
5912,ur.015007425637.65,2021.0,8.0
5913,ur.013622461032.09,,
5914,ur.016633666372.97,,
5915,ur.0576554065.95,2020.0,2.0
5916,ur.01362110605.06,,
5917,ur.0601045543.61,2017.0,1.0
5918,ur.0577404735.31,,
5919,ur.01360767365.97,,
5920,ur.0600600567.10,,
5921,ur.016555510527.28,,
5922,ur.015227320773.33,,
5923,ur.014615725263.21,,
5924,ur.014675136413.16,,
5925,ur.015170552434.06,,
5926,ur.013554434251.11,,
5927,ur.013551636051.89,,
5928,ur.015141672555.92,,
5929,ur.01353730541.93,,
5930,ur.01360666133.95,2022.0,7.0
5931,ur.01357054766.50,,
5932,ur.01355353526.23,,
5933,ur.01353347750.24,,
5934,ur.01357461623.30,2019.0,5.0
5935,ur.01355306151.09,2013.0,1.0
5936,ur.01354416146.85,,
5937,ur.0601321474.46,2021.0,5.0
5938,ur.0602065557.20,2016.0,1.0
5939,ur.015114460017.53,,
5940,ur.015200126054.39,,
5941,ur.014624750314.02,2014.0,7.0
5942,ur.015221442224.35,2008.0,7.0
5943,ur.054637255.96,,
5944,ur.014764045027.38,,
5945,ur.016626275355.69,,
5946,ur.01355067734.35,2021.0,5.0
5947,ur.014660632402.99,,
5948,ur.014620163505.16,,
5949,ur.014635536150.10,,
5950,ur.0602027326.79,2015.0,1.0
5951,ur.0575607344.84,,
5952,ur.0576474474.94,2016.0,9.0
5953,ur.0577747024.66,2021.0,10.0
5954,ur.01355326374.72,2009.0,2.0
5955,ur.01356517305.97,2019.0,1.0
5956,ur.0576520355.26,,
5957,ur.01355041577.00,2021.0,5.0
5958,ur.01357411443.05,,
5959,ur.015155352365.41,,
5960,ur.01353221757.47,2014.0,1.0
5961,ur.0577170037.88,,
5962,ur.0602342071.18,2022.0,9.0
5963,ur.0600466235.70,2013.0,1.0
5964,ur.01355562735.77,,
5965,ur.01355467474.59,,
5966,ur.01355506102.64,2018.0,14.0
5967,ur.01353465236.93,2021.0,2.0
5968,ur.01360561356.36,2020.0,1.0
5969,ur.01355163545.39,,
5970,ur.01356716701.48,,
5971,ur.01360272124.87,,
5972,ur.01361214001.17,,
5973,ur.0601142761.68,,
5974,ur.01356772551.65,2007.0,4.0
5975,ur.01355412637.92,,
5976,ur.0576577656.13,,
5977,ur.0576467314.84,2017.0,2.0
5978,ur.01353776400.13,,
5979,ur.016641143100.22,,
5980,ur.01363003254.69,,
5981,ur.015154662263.38,,
5982,ur.01357510206.01,2012.0,1.0
5983,ur.0602747670.21,,
5984,ur.0601255336.46,2016.0,9.0
5985,ur.015202157707.77,,
5986,ur.0601121013.45,2014.0,2.0
5987,ur.01356351034.79,,
5988,ur.014564717537.73,2020.0,17.0
5989,ur.0600463207.65,,
5990,ur.01357255137.25,,
5991,ur.01355007440.04,,
5992,ur.01361154226.36,,
5993,ur.0577041676.18,2017.0,1.0
5994,ur.0576461504.05,2017.0,6.0
5995,ur.013607313717.13,2026.0,18.0
5996,ur.01363033667.10,,
5997,ur.01355177015.23,2023.0,1.0
5998,ur.016627676561.98,,
5999,ur.014701550404.13,,
6000,ur.01372677646.92,2020.0,4.0
6001,ur.01371677602.75,2009.0,1.0
6002,ur.01372431516.49,,
6003,ur.01371735210.28,2021.0,3.0
6004,ur.01371227306.10,2015.0,1.0
6005,ur.01372123443.83,2010.0,1.0
6006,ur.01372545513.77,2023.0,2.0
6007,ur.015542060601.22,,
6008,ur.016043622531.34,,
6009,ur.014224365015.03,,
6010,ur.016143155365.52,,
6011,ur.016105165725.88,,
6012,ur.014256227761.89,,
6013,ur.015214437041.21,,
6014,ur.014110113317.57,2019.0,15.0
6015,ur.016141751267.13,,
6016,ur.014212510247.90,,
6017,ur.013705565757.31,2022.0,3.0
6018,ur.014303040777.75,,
6019,ur.015714263547.27,2021.0,6.0
6020,ur.01371721244.68,,
6021,ur.01370502221.30,,
6022,ur.014176456615.02,,
6023,ur.013744465143.40,,
6024,ur.015562146217.71,,
6025,ur.016037422413.68,,
6026,ur.015063341313.30,,
6027,ur.015570542543.23,,
6028,ur.016003433133.80,,
6029,ur.014342705613.78,,
6030,ur.014406246233.65,,
6031,ur.01371574303.19,,
6032,ur.015564720455.34,,
6033,ur.015523724163.55,2019.0,1.0
6034,ur.016145347767.81,,
6035,ur.013725072563.74,,
6036,ur.015657250711.19,,
6037,ur.015517534171.06,,
6038,ur.015507034325.68,,
6039,ur.01372277406.91,2018.0,3.0
6040,ur.01371027673.54,,
6041,ur.016064726123.93,,
6042,ur.014640114227.81,,
6043,ur.016073627203.56,,
6044,ur.014353620245.38,,
6045,ur.014255203064.45,,
6046,ur.014111376260.24,,
6047,ur.015727674137.17,2022.0,20.0
6048,ur.015610716377.06,,
6049,ur.014515120077.14,2020.0,10.0
6050,ur.013771537417.51,2019.0,7.0
6051,ur.015516236377.10,2007.0,4.0
6052,ur.014407025537.51,2004.0,1.0
6053,ur.013772775741.17,,
6054,ur.014337603441.63,,
6055,ur.015613101034.69,,
6056,ur.015544765634.37,,
6057,ur.015507760370.18,,
6058,ur.014311535150.77,,
6059,ur.014404067210.51,,
6060,ur.015555275170.48,,
6061,ur.015566317560.08,,
6062,ur.014174134424.43,,
6063,ur.014314750004.40,2021.0,6.0
6064,ur.013720421742.60,2017.0,5.0
6065,ur.014654515332.34,2019.0,11.0
6066,ur.016114074342.05,2024.0,26.0
6067,ur.015533713660.59,2022.0,9.0
6068,ur.015016014534.20,,
6069,ur.016042200534.41,,
6070,ur.013713330424.75,2011.0,2.0
6071,ur.014345014164.08,2021.0,53.0
6072,ur.016054203564.32,,
6073,ur.015503226304.35,2021.0,11.0
6074,ur.014177035322.18,2015.0,2.0
6075,ur.016012142422.14,2022.0,11.0
6076,ur.016016401442.73,2022.0,2.0
6077,ur.015504024502.65,,
6078,ur.016002623246.44,,
6079,ur.014232114414.33,,
6080,ur.015513422114.02,,
6081,ur.013751267564.65,,
6082,ur.016051604644.18,,
6083,ur.014641542214.33,2020.0,1.0
6084,ur.014245121460.78,,
6085,ur.014322320466.87,,
6086,ur.016073746552.33,,
6087,ur.014146361102.81,,
6088,ur.016052505526.42,,
6089,ur.016071157737.75,2023.0,12.0
6090,ur.0600563252.03,,
6091,ur.01360174305.08,2018.0,8.0
6092,ur.01371364612.90,2016.0,8.0
6093,ur.014357771765.49,,
6094,ur.01371150152.07,2018.0,4.0
6095,ur.01357521334.85,2013.0,1.0
6096,ur.014406476657.09,2020.0,9.0
6097,ur.014215046424.55,,
6098,ur.01371261677.29,,
6099,ur.01371061635.20,,
6100,ur.0601006365.74,,
6101,ur.016117214231.21,,
6102,ur.01371250122.51,2023.0,18.0
6103,ur.015652151217.12,2009.0,3.0
6104,ur.014303005140.71,2023.0,4.0
6105,ur.015720613277.48,2020.0,14.0
6106,ur.014166261547.43,2018.0,2.0
6107,ur.014114612457.85,2019.0,8.0
6108,ur.014330027137.35,,
6109,ur.014404556217.55,2011.0,1.0
6110,ur.016004744353.84,,
6111,ur.0600742010.14,,
6112,ur.015574631737.43,,
6113,ur.013773434103.08,,
6114,ur.015517474772.54,,
6115,ur.013762735073.43,2020.0,1.0
6116,ur.013770616443.83,,
6117,ur.015726570543.33,,
6118,ur.015547651373.28,2022.0,4.0
6119,ur.016066163407.19,,
6120,ur.015545543737.44,,
6121,ur.014334074113.36,,
6122,ur.015543045123.35,,
6123,ur.015656541467.00,,
6124,ur.016526076367.61,,
6125,ur.014403670167.66,,
6126,ur.0600727575.86,,
6127,ur.01371233613.91,,
6128,ur.015644523605.40,,
6129,ur.014210011577.77,,
6130,ur.015547402233.29,,
6131,ur.016044334757.59,,
6132,ur.016034231063.47,2020.0,1.0
6133,ur.014302523727.62,,
6134,ur.0576163311.54,,
6135,ur.014171405465.45,,
6136,ur.014156042165.85,,
6137,ur.016163517345.79,,
6138,ur.014403465405.81,,
6139,ur.015717424231.28,,
6140,ur.014365150437.10,2008.0,3.0
6141,ur.016053560063.64,,
6142,ur.01357753414.51,,
6143,ur.0576213212.53,2019.0,9.0
6144,ur.014643012251.01,,
6145,ur.014254547131.80,,
6146,ur.016165526545.22,,
6147,ur.013732223267.18,2000.0,1.0
6148,ur.015737467047.07,,
6149,ur.016162205572.70,2019.0,7.0
6150,ur.013713464204.16,,
6151,ur.016140040672.00,,
6152,ur.016102361434.40,,
6153,ur.016121524664.83,,
6154,ur.015502046600.42,,
6155,ur.014131420234.83,,
6156,ur.013715014664.51,,
6157,ur.015511102702.87,2018.0,8.0
6158,ur.014117557102.99,2022.0,16.0
6159,ur.015743405662.61,,
6160,ur.016046744764.20,2020.0,4.0
6161,ur.014223267336.43,,
6162,ur.014257663734.32,,
6163,ur.016106030134.36,,
6164,ur.014132651260.02,,
6165,ur.014352232300.60,,
6166,ur.016132654731.10,,
6167,ur.015725732027.50,,
6168,ur.016156407027.97,2013.0,1.0
6169,ur.014111512767.32,2023.0,4.0
6170,ur.014162176071.30,,
6171,ur.014246150302.09,2016.0,1.0
6172,ur.014340606632.64,2022.0,21.0
6173,ur.014333133344.28,,
6174,ur.016040531230.96,,
6175,ur.014336753005.10,,
6176,ur.01371351577.46,2011.0,1.0
6177,ur.0600666174.70,2018.0,3.0
6178,ur.01372137306.83,,
6179,ur.01372551176.97,,
6180,ur.01372275575.12,,
6181,ur.01372726345.98,2018.0,1.0
6182,ur.0600651643.31,2019.0,2.0
6183,ur.01371425447.36,,
6184,ur.0576305537.04,,
6185,ur.01357743445.02,2018.0,3.0
6186,ur.01355073106.50,,
6187,ur.015663573416.24,,
6188,ur.015736722207.19,,
6189,ur.016067434323.44,,
6190,ur.013715352110.89,,
6191,ur.014255227172.91,2020.0,6.0
6192,ur.016062032414.10,2020.0,15.0
6193,ur.014130257112.00,,
6194,ur.014235656724.89,2019.0,12.0
6195,ur.014652411502.18,,1.0
6196,ur.013721017504.77,2020.0,5.0
6197,ur.01372436673.71,,
6198,ur.015745143132.54,,
6199,ur.013762667337.28,2020.0,12.0
6200,ur.015651431257.03,2020.0,2.0
6201,ur.015614636245.24,,
6202,ur.0576102770.97,2022.0,3.0
6203,ur.01372466377.78,2018.0,3.0
6204,ur.016003124117.16,2021.0,1.0
6205,ur.014121422635.90,,
6206,ur.014402667652.75,2016.0,1.0
6207,ur.015700305362.90,2022.0,15.0
6208,ur.014211231513.32,,
6209,ur.014250213055.32,,
6210,ur.014034224711.01,,
6211,ur.016116527241.22,2020.0,21.0
6212,ur.013745564275.84,,
6213,ur.014324530321.29,,
6214,ur.016136007441.85,,
6215,ur.0576273602.41,,
6216,ur.014657307325.63,,
6217,ur.015522357773.98,,
6218,ur.015640700557.19,,
6219,ur.015663332753.05,,
6220,ur.016143036623.68,,
6221,ur.015531651723.20,,
6222,ur.014210056523.19,,
6223,ur.014652524373.36,,
6224,ur.013720074247.55,,
6225,ur.015730375731.69,,
6226,ur.01372143635.04,,
6227,ur.014034013765.73,,
6228,ur.013741330223.05,,
6229,ur.015131454513.51,,
6230,ur.015704645153.52,,
6231,ur.014220765343.59,,
6232,ur.016171403127.28,,
6233,ur.016055600037.17,,
6234,ur.015701014057.22,,
6235,ur.015513250413.30,,
6236,ur.015526371777.94,,
6237,ur.015505551067.82,,
6238,ur.013726456617.18,2023.0,68.0
6239,ur.015514315737.35,,
6240,ur.013737036557.96,2021.0,29.0
6241,ur.01371341460.63,,
6242,ur.014123032443.39,,
6243,ur.015522751010.03,,
6244,ur.016137243577.89,2021.0,2.0
6245,ur.014345031307.40,2018.0,2.0
6246,ur.016161646267.33,,
6247,ur.014226171647.69,,
6248,ur.014377136177.88,2019.0,6.0
6249,ur.014242135037.38,,
6250,ur.014354712747.21,2021.0,1.0
6251,ur.014256400211.27,,
6252,ur.014163470075.42,,
6253,ur.015577121161.28,2020.0,33.0
6254,ur.0576173574.18,,
6255,ur.014127345465.48,,
6256,ur.014334463742.29,2020.0,1.0
6257,ur.014402063122.48,2019.0,10.0
6258,ur.015614243212.56,2015.0,29.0
6259,ur.015727214162.29,2021.0,9.0
6260,ur.013713143764.24,,
6261,ur.015665402744.33,2021.0,4.0
6262,ur.016035703335.44,,
6263,ur.014135644515.26,2018.0,1.0
6264,ur.013732343337.08,2016.0,3.0
6265,ur.016102652147.86,,
6266,ur.014360634645.13,,
6267,ur.016041115445.32,,
6268,ur.014174357633.21,,
6269,ur.015723013034.04,,
6270,ur.015731103134.15,,
6271,ur.015674156374.27,2021.0,16.0
6272,ur.016044666524.52,,
6273,ur.016525633542.46,2019.0,4.0
6274,ur.014230635002.17,2018.0,1.0
6275,ur.016037040052.77,,
6276,ur.014241604207.01,,
6277,ur.016070300227.74,,
6278,ur.016104065076.12,,
6279,ur.013725704650.44,,
6280,ur.015705600572.49,,
6281,ur.014212517720.74,,
6282,ur.013710543240.82,,
6283,ur.01371526307.43,,
6284,ur.01371176464.58,,
6285,ur.0576173655.75,,
6286,ur.01371215547.26,2010.0,2.0
6287,ur.01360006721.18,,
6288,ur.01371171317.49,2015.0,4.0
6289,ur.01372075407.67,,
6290,ur.01371510147.96,2017.0,1.0
6291,ur.014366116327.48,,
6292,ur.01371501141.49,2010.0,3.0
6293,ur.014657050657.85,2019.0,6.0
6294,ur.013550777456.39,,
6295,ur.014254377007.22,2012.0,2.0
6296,ur.014167465337.42,,
6297,ur.0600623636.00,,
6298,ur.01355162744.23,,
6299,ur.016077613317.67,2021.0,7.0
6300,ur.016053673777.14,,
6301,ur.014653302237.67,2021.0,4.0
6302,ur.015530072017.39,2020.0,3.0
6303,ur.014237220537.13,,
6304,ur.01372735627.37,,
6305,ur.015543264761.71,2009.0,2.0
6306,ur.014240405755.51,,
6307,ur.014110204647.37,,
6308,ur.013770467447.34,,
6309,ur.014366200637.11,,
6310,ur.014342172723.00,,
6311,ur.014247053633.46,,
6312,ur.013706660053.55,,
6313,ur.0576145560.21,,
6314,ur.014130251101.97,,
6315,ur.014405720325.15,,
6316,ur.016141236055.69,,
6317,ur.016126314115.36,,
6318,ur.014242325121.93,,
6319,ur.014342772061.64,,
6320,ur.016042154021.64,,
6321,ur.014640320555.19,,
6322,ur.016072265757.53,2022.0,2.0
6323,ur.014110556175.62,,
6324,ur.015212136401.35,,
6325,ur.014237216101.76,,
6326,ur.015207672445.68,,
6327,ur.014357634771.20,,
6328,ur.014156724631.08,,
6329,ur.01357732765.23,,
6330,ur.015647465177.26,,
6331,ur.013751362577.16,,
6332,ur.016076367177.11,2022.0,16.0
6333,ur.014371167277.07,2018.0,17.0
6334,ur.016116171517.38,2020.0,1.0
6335,ur.014211703517.27,,
6336,ur.015720120350.53,,
6337,ur.014126340422.05,2022.0,20.0
6338,ur.014366367104.89,,
6339,ur.016037367335.59,2023.0,1.0
6340,ur.013717750733.32,,
6341,ur.015664450777.38,,2.0
6342,ur.014120307413.27,,
6343,ur.016136537660.43,,
6344,ur.015675316102.20,2021.0,7.0
6345,ur.013757432632.21,2022.0,12.0
6346,ur.015656560432.39,,
6347,ur.015727327434.45,,
6348,ur.013711232774.91,,
6349,ur.014257310044.08,,
6350,ur.014250156542.60,,
6351,ur.014146002410.94,,
6352,ur.014153541312.59,,
6353,ur.014334577120.81,,
6354,ur.013716323030.32,,
6355,ur.014242116001.41,,
6356,ur.015703241405.21,,
6357,ur.014311753035.50,,
6358,ur.014171721075.36,,
6359,ur.01371067633.04,,
6360,ur.01372217202.52,,
6361,ur.0600774032.96,2021.0,1.0
6362,ur.01360016712.89,,
6363,ur.014156416234.11,,
6364,ur.014352670404.13,,
6365,ur.014351676672.15,2022.0,5.0
6366,ur.015641532642.45,2010.0,6.0
6367,ur.016171364237.95,,
6368,ur.01360124614.47,2017.0,19.0
6369,ur.01372334364.09,2011.0,2.0
6370,ur.014322350502.67,2015.0,1.0
6371,ur.01370760647.78,,
6372,ur.0576241771.43,2023.0,2.0
6373,ur.015566501511.46,,
6374,ur.015646224313.13,,
6375,ur.015561447672.43,,
6376,ur.01371214213.02,,
6377,ur.01371435441.90,,
6378,ur.01372513314.40,,
6379,ur.01372616251.75,2022.0,3.0
6380,ur.01355116121.91,2018.0,7.0
6381,ur.01372040277.44,,
6382,ur.01372460343.51,,
6383,ur.01357752763.82,,
6384,ur.01372122361.03,,
6385,ur.014335366277.68,,
6386,ur.015665741047.00,2015.0,2.0
6387,ur.01372434750.19,,
6388,ur.016164304717.71,,
6389,ur.014113741422.01,2024.0,1.0
