researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.01250016032.45,1,Nathalie Hamel,195.0,421.0,2017,
ur.01247342606.84,1,Zhaohui Chu,54.0,4.0,2019,
ur.01247333552.50,1,Deborah J. Smyth,36.0,145.0,2019,
ur.01247332633.22,1,Piet Maes,47.0,91.0,2021,
ur.012473114403.23,1,Jan Kässens,17.0,244.0,2021,
ur.012472631104.65,1,Masakazu Yamamoto,442.0,88.0,2016,
ur.01247255204.57,1,Jennifer A Fifita,349.0,349.0,2016,
ur.01247463220.45,1,Matthias Preusser,182.0,357.0,2019,
ur.012475074077.36,1,Douglas N. Greve,94.0,149.0,2019,
ur.01247507651.17,1,Ryan Lister,163.0,85.0,2016,
ur.01247511467.09,1,Parul Kudtarkar,24.0,47.0,2021,
ur.01247530610.12,1,Rushad Pavri,26.0,17.0,2020,
ur.012475333557.06,1,Henry Marshall,78.0,157.0,2020,
ur.01247540161.04,1,Lianne Schmaal,94.0,149.0,2019,
ur.01247546766.27,1,Shanti Eswaran,1.0,485.0,2021,
ur.01247550615.12,1,Eline P. Slagboom,37.0,213.0,2021,
ur.01247616234.43,1,Mei Zhang,212.0,46.0,2018,
ur.012476227507.86,1,Jinghai Chen,43.0,19.0,2015,
ur.01247640013.88,1,Sean R. Blum,89.0,106.0,2019,
ur.012476432640.27,1,Bastiaan van der Roest,3.0,192.0,2021,
ur.012476636242.09,1,Minseok Kwon,48.0,54.0,2019,
ur.01247746112.73,1,Ramez Kirollos,25.0,85.0,2021,
ur.01247754503.05,1,Stephanie Grainger,43.0,10.0,2017,
ur.01247775452.58,1,Daan W Loth,269.0,116.0,2017,
ur.01251076203.10,1,Daniel Nichol,34.0,101.0,2020,
ur.01251155040.58,1,Daniel Ardeljan,122.0,264.0,2020,
ur.01252375264.28,1,Helen R. Griffin,5.0,69.0,2021,
ur.01251750420.92,1,Hylke M Blauw,349.0,349.0,2016,
ur.012520264345.32,1,Nurlan Kerimov,20.0,74.0,2021,
ur.01252021312.78,1,Qing-Lian Tang,1.0,1.0,2020,
ur.01252020136.78,1,Robert Tunningley,96.0,80.0,2017,
ur.012517776704.21,1,Yuan Liu,51.0,46.0,2018,
ur.012517755103.42,1,Miguel Carmona,4.0,136.0,2021,
ur.01251756075.95,1,Liliana Rutaihwa,224.0,109.0,2016,
ur.012517501345.32,1,Xianke Zeng,156.0,20.0,2016,
ur.01252036154.12,1,Katherine Lachlan,226.0,207.0,2016,
ur.01251722506.29,1,Madalene A Earp,205.0,248.0,2017,
ur.01251712650.72,1,Richard Michelmore,195.0,278.0,2019,
ur.01251673560.57,1,Rebecca C. Richmond,203.0,856.0,2019,
ur.01251663701.28,1,Robert A. Gatenby,31.0,35.0,2020,
ur.01251661136.71,1,Fahimeh Falahi,187.0,647.0,2016,
ur.01251657715.29,1,Zhanguo Li,90.0,89.0,2017,
ur.01252030657.16,1,Michael McClelland,124.0,124.0,2016,
ur.01252055640.57,1,Tony Realini,158.0,163.0,2016,
ur.01251162634.08,1,Thomas L Dunwell,93.0,36.0,2015,
ur.01252211323.21,1,Eric P Rahrmann,170.0,57.0,2015,
ur.012523742513.37,1,Alexia Cardona,73.0,45.0,2017,
ur.01252343671.02,1,Jean-Bernard Lazaro,14.0,7.0,2020,
ur.01252342103.23,1,Rodolfo Perez Grossmann,79.0,47.0,2017,
ur.01252332524.10,1,Hassine-Radhouane Khouja,640.0,150.0,2015,
ur.012522716327.26,1,Jing Cui,14.0,26.0,2018,
ur.01252223323.66,1,Beatrix Naton,120.0,110.0,2015,
ur.01252143533.94,1,Ravindra Majeti,648.0,114.0,2016,
ur.01252060461.81,1,Olga Sumara,261.0,102.0,2016,
ur.012521344545.05,1,Junpu Mei,131.0,35.0,2016,
ur.01252134316.81,1,Hao Peng,222.0,43.0,2015,
ur.01252125616.48,1,Paweł Sztromwasser,127.0,30.0,2015,
ur.01252111345.95,1,Ross Flockhart,109.0,93.0,2015,
ur.01252077271.65,1,Ismail C. Guzey,115.0,407.0,2019,
ur.012520624252.55,1,Andrea E Belleville,33.0,121.0,2020,
ur.01251656751.50,1,Renyi Liu,56.0,31.0,2018,
ur.01251652626.28,1,Maikel L Colli,58.0,102.0,2019,
ur.01251652261.22,1,Janett Fischer,73.0,223.0,2017,
ur.01251254556.88,1,Huaming Chen,8.0,130.0,2021,
ur.01251333770.06,1,Kirill V. Tarasov,278.0,171.0,2016,
ur.01251302407.13,1,Paola Benaglio,16.0,87.0,2019,
ur.01251300663.99,1,Stefano Zoccolella,4.0,106.0,2021,
ur.01251276655.11,1,Eric Chuah,85.0,43.0,2017,
ur.01251273145.24,1,Elad Oren,57.0,137.0,2019,
ur.012512676073.78,1,Ivanna Bihun,68.0,51.0,2020,
ur.01251227474.52,1,Yogen Saunthararajah,250.0,23.0,2016,
ur.01251646207.60,1,Jacob Höglund,249.0,148.0,2015,
ur.012512244651.16,1,Jingjing Chen,4.0,130.0,2021,
ur.01251224251.68,1,Laura R Morcom,58.0,121.0,2017,
ur.01251220110.80,1,Punna Ramu,127.0,41.0,2017,
ur.01251215425.07,1,Marilyn Sanchez-Bonilla,238.0,28.0,2015,
ur.01251201032.94,1,John H. Livingston,79.0,52.0,2016,
ur.012511675126.17,1,Yue Si,7.0,201.0,2021,
ur.01251404547.16,1,Kassiani Skouloudaki,55.0,103.0,2017,
ur.012514063134.00,1,Anthony J. Payne,31.0,44.0,2018,
ur.01251426300.16,1,Frank Hochholdinger,36.0,107.0,2020,
ur.01251447016.16,1,Yun-Chul Hong,261.0,166.0,2017,
ur.01251447132.93,1,Srinivasan Kavitha,108.0,77.0,2016,
ur.01251457257.54,1,Emilie Dalloneau,120.0,110.0,2015,
ur.01251501760.46,1,Diane McKenna-Yasek,157.0,970.0,2016,
ur.01251505667.42,1,Ronit Elhasid,259.0,107.0,2015,
ur.01251507223.44,1,John R Edwards,109.0,5.0,2015,
ur.01251524601.66,1,Marleen Praet,99.0,23.0,2017,
ur.01251545431.26,1,Sarah Sampson,85.0,104.0,2020,
ur.012515545757.48,1,Shabana Vohra,0.0,17.0,2021,
ur.012515566216.18,1,Shuangwu Ma,57.0,137.0,2019,
ur.01251567442.27,1,Jon C Aster,146.0,20.0,2016,
ur.01251613037.14,1,Stella Gagliardi,4.0,106.0,2021,
ur.01251627670.91,1,Franka Scharfenberg,19.0,112.0,2019,
ur.012516343777.29,1,Céline S Reinbold,725.0,318.0,2019,
ur.01256645571.05,1,Astrid Petersmann,251.0,118.0,2015,
ur.01256656105.35,1,Thomas Lumley,43.0,63.0,2015,
ur.01227532770.40,1,Jun Yao,74.0,39.0,2019,
ur.01264025651.02,1,Stéphane Schmucker,64.0,13.0,2016,
ur.01264113676.34,1,Justin Cross,93.0,21.0,2017,
ur.01264076327.63,1,Robert Król,5.0,874.0,2021,
ur.01264064715.24,1,Pamela DeRosse,497.0,478.0,2018,
ur.012640367705.67,1,Deborah Schneider-Luftman,41.0,66.0,2021,
ur.01264034535.56,1,Stéphanie Leruez,79.0,47.0,2017,
ur.012640265221.54,1,Anna-Karin Wihlborg,58.0,46.0,2017,
ur.01264015157.02,1,Johannes Beckers,220.0,405.0,2016,
ur.01264166362.74,1,Masao Matsuoka,476.0,23.0,2015,
ur.01264002704.76,1,Sascha Ott,10.0,3.0,2015,
ur.01263751121.92,1,Lea Leonardis,349.0,349.0,2016,
ur.01263726051.98,1,Jiang Chen,88.0,89.0,2016,
ur.01263706365.53,1,Louis N. Vinke,94.0,149.0,2019,
ur.01263701242.03,1,Wolfgang Lieb,17.0,244.0,2021,
ur.01263676657.52,1,Ian Mackay,167.0,89.0,2017,
ur.01264136177.37,1,Leticia Quintanilla-Fend,120.0,110.0,2015,
ur.01264172715.21,1,Bahar Sadeghi Abdollahi,86.0,22.0,2017,
ur.01263601536.27,1,Sigurdur Olafsson,519.0,418.0,2015,
ur.01264467476.51,1,Lindsay Cade,327.0,67.0,2015,
ur.012646311253.15,1,Canhui Li,49.0,55.0,2019,
ur.01264605755.96,1,Lidong Dong,79.0,21.0,2020,
ur.012646051660.19,1,Stefano Landi,178.0,34.0,2015,
ur.01264556433.64,1,Richard G. Percy,89.0,24.0,2020,
ur.01264511401.47,1,Issei Imoto,97.0,100.0,2020,
ur.01264472121.88,1,Yongming Li,274.0,38.0,2015,
ur.01264404447.17,1,Alexandre Bouchard-Côté,215.0,47.0,2016,
ur.01264274440.68,1,Siu Tim Cheung,186.0,10.0,2016,
ur.012643657527.48,1,Hongtao Chen,187.0,351.0,2018,
ur.01264330533.67,1,Arthur E H Bentlage,58.0,46.0,2017,
ur.01264313251.95,1,Shubhroz Gill,207.0,333.0,2016,
ur.01264311515.56,1,Filipe Borges,90.0,98.0,2018,
ur.01264301660.41,1,Paul Workman,126.0,645.0,2018,
ur.01264277705.05,1,Ron Hochstenbach,180.0,55.0,2016,
ur.01263616647.50,1,Julie Niemela,105.0,98.0,2017,
ur.01263533222.66,1,Ana C Queirós,220.0,40.0,2015,
ur.012566663342.09,1,Markus Böhm,148.0,267.0,2016,
ur.01262732464.21,1,Laura Reinholdt,107.0,141.0,2018,
ur.01263070007.37,1,N Ray Dunn,26.0,30.0,2017,
ur.01263062151.28,1,Jun Wu,111.0,96.0,2019,
ur.01263053054.45,1,Ying Lu,274.0,38.0,2015,
ur.01263052532.61,1,Sarah J. Tabrizi,1.0,60.0,2020,
ur.01263043345.66,1,Alexey Polonikov,269.0,116.0,2017,
ur.01262752223.49,1,Anatole Chessel,142.0,38.0,2015,
ur.01262676252.35,1,Makedonka Mitreva,0.0,1.0,2020,
ur.01263073740.51,1,Sanne P Smeekens,439.0,125.0,2016,
ur.012626554156.23,1,Kendrick L Hougen,91.0,93.0,2018,
ur.01262654602.31,1,Mohitha J Pinidiyapathirage,222.0,43.0,2015,
ur.01262641203.97,1,Edgar U Leuenberger,108.0,77.0,2016,
ur.01262633020.47,1,Sebastian Gableske,30.0,164.0,2019,
ur.01262632016.99,1,Shantel Marie Weinsheimer,1384.0,1317.0,2018,
ur.01262631715.08,1,Esther van Wezel,322.0,58.0,2015,
ur.01263072201.21,1,Xuyang Chai,319.0,32.0,2015,
ur.01263076224.94,1,Toshiro Hara,155.0,12.0,2016,
ur.01263527716.06,1,Roy V Sillitoe,80.0,30.0,2017,
ur.01263402756.87,1,Nicholas Buchner,316.0,70.0,2015,
ur.01263521607.46,1,Cécile Dulary,546.0,654.0,2017,
ur.01263510426.53,1,Yang Zhou,380.0,199.0,2017,
ur.012635065635.27,1,Alexander Davis,310.0,105.0,2016,
ur.01263504610.46,1,Joost Gribnau,39.0,60.0,2019,
ur.012634473637.39,1,Ridma C. Fernando,8.0,102.0,2021,
ur.012634367241.59,1,0 EuroEPINOMICS RES Consortium,145.0,90.0,2018,
ur.01263361711.16,1,Cathy Kiraly-Borri,99.0,23.0,2017,
ur.01263142231.32,1,Joseph V Thakuria,180.0,55.0,2016,
ur.01263341605.32,1,Sanjay Sinha,98.0,53.0,2016,
ur.01263316374.38,1,Nicolas Duforet-Frebourg,359.0,191.0,2015,
ur.01263253262.88,1,Kyung-Min Noh,15.0,48.0,2020,
ur.012632160057.67,1,Fan Yao,317.0,54.0,2018,
ur.01263200673.64,1,Philippe Goyette,211.0,48.0,2015,
ur.01263163427.26,1,Joseph Jankovic,128.0,270.0,2016,
ur.01264705547.05,1,Robert Lanfear,55.0,113.0,2021,
ur.01264713237.65,1,Meredith Sagolla,67.0,602.0,2020,
ur.01264723207.35,1,Shunichi Kosugi,164.0,68.0,2015,
ur.012657374527.78,1,Rachel A. Hirsch,98.0,23.0,2018,
ur.012661650753.12,1,Edward J Osborne,249.0,121.0,2017,
ur.01266162237.91,1,Xiaohui Li,278.0,171.0,2016,
ur.01266110107.91,1,Nicole Basset-Seguin,261.0,102.0,2016,
ur.01265767675.23,1,Natalie Buchan,166.0,206.0,2019,
ur.01265760554.18,1,Duran Ustek,86.0,22.0,2017,
ur.012657424557.09,1,Jennifer Nguyen,58.0,76.0,2019,
ur.01265731437.34,1,Laura Mudie,313.0,93.0,2015,
ur.012661734510.84,1,Taekyeong Yoo,121.0,168.0,2018,
ur.01265711404.31,1,Sabanayagam Charumathi,72.0,20.0,2019,
ur.01265645716.15,1,Paramita Chakrabarty,546.0,654.0,2017,
ur.012656036267.34,1,Zhang Shuyang,14.0,20.0,2019,
ur.01265577013.17,1,Rebecca Cardone,12.0,42.0,2019,
ur.01265555506.20,1,Fen Wei,125.0,208.0,2016,
ur.01265533127.80,1,Stanley J Watson,725.0,318.0,2019,
ur.01266173025.12,1,Sudhir Thakurela,90.0,48.0,2018,
ur.01266175153.34,1,Rachel S Meyer,119.0,56.0,2016,
ur.01264741623.96,1,Geltrude Mingrone,31.0,1090.0,2021,
ur.01266405036.60,1,Frédéric Blond,786.0,198.0,2015,
ur.01266464024.05,1,Vojtech Thon,52.0,8.0,2016,
ur.01266457031.70,1,Andrew J Oler,174.0,211.0,2016,
ur.01266452163.72,1,Albin Sandelin,63.0,35.0,2016,
ur.01266441550.10,1,Kong Wee Ong,130.0,73.0,2015,
ur.01266434321.10,1,Claes Ladenvall,257.0,47.0,2015,
ur.01266433067.28,1,Hengwei Liu,174.0,11.0,2018,
ur.01266403322.13,1,Erling A Hoivik,139.0,72.0,2016,
ur.01266201770.02,1,Betty Y Yang,209.0,19.0,2015,
ur.01266375220.11,1,Jakob Michaëlsson,110.0,67.0,2016,
ur.01266367243.95,1,Aditya Bagrodia,114.0,96.0,2016,
ur.01266357644.81,1,David Gislason,47.0,45.0,2019,
ur.012662750524.22,1,Hariharan K Iyer,1826.0,140.0,2015,
ur.01266260772.78,1,Anna Berg,139.0,72.0,2016,
ur.01266211506.62,1,Chang-Gong Liu,3.0,56.0,2016,
ur.01265526215.63,1,Lucia Anna Muscarella,3.0,862.0,2021,
ur.01265512777.31,1,Chris Sander,79.0,128.0,2019,
ur.01265505247.45,1,Patrick G. Schupp,46.0,21.0,2019,
ur.01265076064.09,1,Toru Kudo,122.0,434.0,2018,
ur.01265176155.26,1,Jacco C. Karper,41.0,66.0,2021,
ur.01265171147.12,1,Peggy Tilly,64.0,13.0,2016,
ur.012651711320.91,1,Siobhan Hughes,14.0,3.0,2018,
ur.01265154721.55,1,Vital P Costa,108.0,77.0,2016,
ur.01265135745.20,1,Marjon J. A. M. Verstegen,118.0,118.0,2018,
ur.01265131255.08,1,Pär Hallberg,24.0,71.0,2018,
ur.01265073427.03,1,Changlin Zhang,273.0,33.0,2015,
ur.01265500533.19,1,Martin Kummen,366.0,70.0,2016,
ur.01265000174.89,1,Sean P Cleary,178.0,34.0,2015,
ur.012647676437.59,1,Daljit Singh,86.0,86.0,2019,
ur.01264765515.15,1,Vilja Pietiäinen,257.0,47.0,2015,
ur.01264756643.16,1,Akio Ikeda,158.0,47.0,2018,
ur.01264755754.16,1,Richard J. Maraia,3.0,87.0,2021,
ur.01264743167.94,1,Bo Liu,185.0,88.0,2016,
ur.01265211372.62,1,Richard R Meehan,99.0,105.0,2017,
ur.01265237650.25,1,Bernard Ng,179.0,149.0,2018,
ur.01265250464.54,1,David Alland,157.0,56.0,2017,
ur.01265252366.92,1,Zhenzhen Wang,89.0,61.0,2015,
ur.01265257121.97,1,Ming-Yuan Chen,71.0,62.0,2019,
ur.01265260566.37,1,Helen Byers,85.0,104.0,2020,
ur.01265316144.54,1,Sebastian Köhler,21.0,109.0,2018,
ur.01265326314.05,1,Nicolas Sirvent,119.0,7.0,2015,
ur.012653307211.89,1,Jing Wang,0.0,1.0,2021,
ur.01265345612.41,1,Biswanath Sarkar,85.0,236.0,2017,
ur.01265353771.17,1,Leena Sarelin,46.0,183.0,2019,
ur.01265373566.23,1,Lixuan Wei,186.0,10.0,2016,
ur.012654053005.95,1,Raychel M. Lewis,117.0,99.0,2019,
ur.01265426276.26,1,Feng Zhu,186.0,131.0,2019,
ur.01265453344.84,1,Daniel F. Levey,28.0,132.0,2021,
ur.01265455221.79,1,Sebastian Akle,11.0,63.0,2020,
ur.01265476424.58,1,Jose M. C. Tubio,122.0,264.0,2020,
ur.012626043035.37,1,Rongkang Shi,5.0,19.0,2021,
ur.01262456201.54,1,Lalith Wijedoru,310.0,314.0,2015,
ur.01262440553.28,1,Robert Busch,191.0,247.0,2017,
ur.01260077604.73,1,Diego Vozzi,251.0,118.0,2015,
ur.01260146510.22,1,Andrius Serva,195.0,63.0,2016,
ur.01260130260.84,1,Brendan Doe,120.0,110.0,2015,
ur.01260125621.80,1,Satoshi Narumi,155.0,12.0,2016,
ur.01260106614.02,1,Riccardo Miotto,115.0,122.0,2017,
ur.01260105300.25,1,Nur Aishah Mohd Taib,416.0,104.0,2015,
ur.012601032561.70,1,Bernd Kraemer,94.0,149.0,2019,
ur.01260051225.56,1,Nataliya Razumilava,14.0,6.0,2015,
ur.012602157602.04,1,Tiong Yang Tan,21.0,10.0,2018,
ur.01260014161.81,1,Clement Fung,316.0,70.0,2015,
ur.012577753402.69,1,Yun-Xin Fu,236.0,35.0,2015,
ur.01257761716.25,1,Radu Dobrin,115.0,122.0,2017,
ur.01257726401.73,1,Eero Vuorio,13.0,31.0,2019,
ur.01257656004.99,1,Emeran Mayer,1.0,485.0,2021,
ur.01257636754.57,1,Ping Hong,53.0,39.0,2018,
ur.01260203443.36,1,Guillermo Barturen,15.0,107.0,2021,
ur.012602260353.30,1,Amita Bansal,6.0,33.0,2021,
ur.01260540073.55,1,Andrew Clamp,172.0,108.0,2018,
ur.01260373552.04,1,Laurent Nguyen,64.0,13.0,2016,
ur.01260513024.73,1,Melissa C Larson,205.0,248.0,2017,
ur.01260464201.75,1,Peter Johansson,78.0,31.0,2015,
ur.01260460476.63,1,Cris L Wijnen,120.0,71.0,2015,
ur.012604161517.20,1,Andrew J. Lee,149.0,89.0,2019,
ur.01260410175.75,1,Ellen Lorimer,30.0,164.0,2019,
ur.01260402747.27,1,Susan E. Ozanne,6.0,33.0,2021,
ur.01260352400.53,1,Gillian S. Dite,67.0,1007.0,2020,
ur.01260246573.11,1,Olga M Fedorenko,151.0,103.0,2016,
ur.012603353577.80,1,Thomas E. Rohan,35.0,112.0,2018,
ur.01260310455.44,1,Alan R. Tall,337.0,149.0,2017,
ur.012602755657.17,1,Gregory J. Riely,1352.0,423.0,2019,
ur.012602730565.06,1,Cecilia Icoresi Mazzeo,8.0,102.0,2021,
ur.01260255341.75,1,David Beeson,256.0,110.0,2015,
ur.01260253421.42,1,Takahiro Tadokoro,17.0,22.0,2019,
ur.01257633666.26,1,Vincent D FitzPatrick,95.0,109.0,2019,
ur.012576145457.09,1,Carolina Rosswog,2.0,32.0,2021,
ur.01257606031.35,1,Katsuhisa Ogata,125.0,86.0,2019,
ur.01257031252.57,1,Rajani M Shenoy,109.0,93.0,2015,
ur.01257251535.18,1,Juan Carlos Rivera-Mulia,160.0,204.0,2018,
ur.01257235745.61,1,Katherine R. Hargreaves,28.0,1093.0,2019,
ur.01257151376.86,1,Maria Grazia Franzosi,1404.0,200.0,2015,
ur.012571320022.50,1,Javier Alonso,116.0,75.0,2015,
ur.012570761124.42,1,Young S. Park,99.0,96.0,2018,
ur.01257053263.38,1,Julie Kerr-Conte,123.0,109.0,2019,
ur.01257030572.83,1,Nuttamon Srisamran,108.0,77.0,2016,
ur.01257603037.08,1,Henriette N Buttenschøn,1384.0,1317.0,2018,
ur.01257013720.29,1,Si-Tse Jiang,16.0,28.0,2021,
ur.012567764657.20,1,John H Growdon,546.0,654.0,2017,
ur.01256775602.15,1,Daryl Waggott,316.0,70.0,2015,
ur.01256745707.44,1,Jinliang Yang,209.0,52.0,2015,
ur.01256711207.61,1,Matthew Berriman,160.0,66.0,2016,
ur.012567061207.39,1,Daniel McGuire,609.0,213.0,2019,
ur.01257261716.65,1,Matthew Suderman,15.0,107.0,2021,
ur.01257266136.63,1,Gudrun Göhring,2.0,32.0,2021,
ur.01257310706.09,1,Gerard Evan,60.0,71.0,2017,
ur.01257321237.22,1,Nobuhiro Shojima,89.0,68.0,2019,
ur.012573220033.02,1,Alfredo M Valencia,125.0,29.0,2017,
ur.01257324405.69,1,Joost Nicolai,128.0,132.0,2016,
ur.01257327771.59,1,Chiara Cremolini,182.0,357.0,2019,
ur.01257341630.22,1,Tatsuya Yoshizawa,2.0,1.0,2019,
ur.01257350347.03,1,Manish Gala,190.0,177.0,2018,
ur.01257411573.39,1,Daniel Aldea,68.0,51.0,2016,
ur.01257441007.24,1,Geert Geeven,118.0,118.0,2018,
ur.012574513240.30,1,Sriranga Iyyanki,160.0,204.0,2018,
ur.01257476561.46,1,Michael Ayliffe,301.0,76.0,2015,
ur.01257535437.01,1,Peter Campochiaro,786.0,198.0,2015,
ur.01257542762.01,1,Nicholas J Harding,316.0,70.0,2015,
ur.01257567144.97,1,Calvin W L Chin,194.0,336.0,2016,
ur.01257571230.43,1,David Jakubosky,16.0,134.0,2021,
ur.012605311732.21,1,Abhiram S. Rao,93.0,86.0,2019,
ur.01260544744.60,1,Daphna Rothschild,59.0,291.0,2021,
ur.01262420670.00,1,Nathan D Price,546.0,654.0,2017,
ur.01262044215.22,1,Andrea R Bernasconi,105.0,98.0,2017,
ur.01262126742.26,1,Martijn P Lolkema,15.0,152.0,2021,
ur.01262116621.21,1,Erika Aberg,180.0,55.0,2016,
ur.01262101367.08,1,Clare Oliver-Williams,20.0,102.0,2021,
ur.01262065322.64,1,Girish C. Shukla,120.0,123.0,2018,
ur.01262065205.54,1,Martin E. Kogle,99.0,61.0,2018,
ur.01262065003.29,1,Chih-Wei Chien,126.0,17.0,2016,
ur.01262024421.96,1,Jens Tank,114.0,125.0,2015,
ur.012621401147.11,1,Chao-Jen Wong,174.0,20.0,2017,
ur.01262000147.28,1,Richard T Timms,66.0,12.0,2017,
ur.01261744143.83,1,Neil N Trivedi,174.0,211.0,2016,
ur.01261712740.87,1,Véronique Boltz,187.0,534.0,2018,
ur.01261706214.00,1,Gunter Schumann,497.0,478.0,2018,
ur.01261672406.83,1,Reiko Watanabe,550.0,33.0,2015,
ur.01261665570.74,1,Sudha Srinivasan,85.0,236.0,2017,
ur.01262137674.09,1,Tomoaki Fujioka,97.0,100.0,2020,
ur.01262144070.75,1,Felipe Prosper,220.0,40.0,2015,
ur.01260560150.23,1,David Kevans,270.0,103.0,2016,
ur.01262311644.18,1,Ann-Bin Shyu,91.0,114.0,2018,
ur.01262376142.29,1,Elizabeth J Ampleford,222.0,234.0,2017,
ur.012623672137.27,1,Andy Rimmer,256.0,110.0,2015,
ur.012623426757.63,1,Minasri Borah,5.0,85.0,2021,
ur.01262337421.49,1,Romain Feron,7.0,208.0,2021,
ur.01262337045.36,1,Ishaan Gupta,179.0,149.0,2018,
ur.012623232431.39,1,Sanjay K. Prasad,41.0,66.0,2021,
ur.01262305725.40,1,Manchima Makornwattana,108.0,77.0,2016,
ur.01262153477.64,1,Longhui Ren,484.0,221.0,2016,
ur.012622657362.12,1,Aldo Scarpa,178.0,34.0,2015,
ur.01262227741.90,1,Igor Cima,9.0,1.0,2018,
ur.01262212013.68,1,Mark S Silverberg,270.0,103.0,2016,
ur.01262206637.37,1,Son T Pham,222.0,43.0,2015,
ur.01262200736.28,1,Roger W Chapman,144.0,117.0,2016,
ur.01262170127.88,1,Tino Prell,349.0,349.0,2016,
ur.01261652637.62,1,Rajae El Malti,51.0,10.0,2015,
ur.01261637033.67,1,Scott W. Lowe,36.0,13.0,2015,
ur.012616131063.36,1,Keelin M Greenlaw,268.0,145.0,2017,
ur.01260665726.16,1,Caterina Marè,283.0,290.0,2019,
ur.01261112124.41,1,Michelle L T Nguyen,102.0,85.0,2019,
ur.01261072450.32,1,Paolo Bosco,546.0,654.0,2017,
ur.01261020132.08,1,Hayley J Sharpe,261.0,102.0,2016,
ur.01261001366.18,1,Darshna Dudakia,92.0,137.0,2017,
ur.01260726106.00,1,Hannele Laivuori,120.0,218.0,2017,
ur.01260701114.27,1,Maria Urbano,546.0,654.0,2017,
ur.01260644362.38,1,Lin Liu,122.0,30.0,2015,
ur.01261577301.44,1,Peter Smibert,21.0,160.0,2021,
ur.012606432273.52,1,Kevin Sandow,31.0,1090.0,2021,
ur.01260634025.39,1,Florian Holsboer,94.0,149.0,2019,
ur.01260632773.29,1,Govinda M. Kamath,5.0,85.0,2021,
ur.01260615560.54,1,Charles M Nicolet,144.0,135.0,2018,
ur.01260605230.28,1,Wei Sean Yong,130.0,73.0,2015,
ur.01260577030.71,1,Anason Halees,202.0,45.0,2016,
ur.01261160446.36,1,Saba Shahin,10.0,51.0,2021,
ur.01261160711.64,1,Mark Weiser,573.0,264.0,2016,
ur.01261205113.79,1,A. John Baksi,41.0,66.0,2021,
ur.01261210177.04,1,Toshihiko Imamura,75.0,15.0,2017,
ur.01261230744.33,1,Ru Zhang,89.0,106.0,2019,
ur.01261244605.34,1,Dorota H Sendorek,157.0,35.0,2016,
ur.01261316201.22,1,Mohammed Zain Seidahmed,55.0,103.0,2017,
ur.01261323426.43,1,Sridhar Bhavani,86.0,86.0,2019,
ur.01261370603.21,1,Nitin Kumar,28.0,1093.0,2019,
ur.01261401561.35,1,Jerome Korzelius,180.0,55.0,2016,
ur.01261420542.43,1,Huimin Geng,21.0,72.0,2020,
ur.01261423177.06,1,E Helen Kemp,148.0,267.0,2016,
ur.01261432762.85,1,Mai Komatsu,117.0,159.0,2016,
ur.012615157417.77,1,Dang Minh Ha,173.0,70.0,2018,
ur.01261521566.10,1,Kian Peng Koh,65.0,19.0,2017,
ur.012615222266.77,1,Erivelton Oliveira Sousa,3.0,1.0,2018,
ur.01261571250.92,1,Nicholas C Spies,321.0,167.0,2017,
ur.01247246533.81,1,Mark Von Zastrow,123.0,189.0,2018,
ur.01247241137.65,1,M Cecilia Ljungberg,80.0,30.0,2017,
ur.01247212041.70,1,Johan Bucher,185.0,88.0,2016,
ur.01234500340.18,1,Robert J. Motzer,1352.0,423.0,2019,
ur.01234623653.35,1,Junwei Gai,125.0,208.0,2016,
ur.01234602133.96,1,Maria S. Madsen,11.0,80.0,2020,
ur.01234570175.63,1,Jianqing Zhang,320.0,91.0,2015,
ur.012345456053.74,1,Michela Maresca,27.0,47.0,2020,
ur.01234506371.89,1,Fatima Carneiro,3.0,56.0,2016,
ur.012345024625.60,1,Dieter Meschede,66.0,112.0,2017,
ur.012345001650.45,1,Georgia Mayfield,56.0,95.0,2020,
ur.012346706352.29,1,Bernhard H F Weber,786.0,198.0,2015,
ur.012344710440.61,1,Norio Kanesawa,158.0,47.0,2018,
ur.01234461254.14,1,James L Weller,162.0,12.0,2017,
ur.01234457151.21,1,Daniele V F Tauriello,660.0,116.0,2015,
ur.012344470603.08,1,Qun Lian,57.0,137.0,2019,
ur.01234433733.03,1,Kokichi Arisawa,48.0,92.0,2020,
ur.01234340325.49,1,Katherine A. McGlynn,88.0,142.0,2017,
ur.01234635641.37,1,Don Bandaranayake,310.0,314.0,2015,
ur.01235006257.18,1,Jodi Maple-Grødem,10.0,109.0,2021,
ur.01234300060.18,1,Assaf Gordon,17.0,60.0,2018,
ur.012351522623.34,1,Satesh Ramdhani,179.0,149.0,2018,
ur.01235270340.78,1,Yuting Guan,13.0,106.0,2021,
ur.01235213702.83,1,Vicent Pelechano,63.0,35.0,2016,
ur.01235203043.03,1,Phillip B. Storm,162.0,167.0,2016,
ur.01235173002.34,1,Ina Oehme,159.0,100.0,2017,
ur.01235166063.30,1,Max Koppers,349.0,349.0,2016,
ur.012351600001.89,1,Daniel Keliher,243.0,191.0,2018,
ur.01235147631.62,1,Christine Lasset,195.0,421.0,2017,
ur.01235021464.17,1,Maria Rosaria Imperato,69.0,114.0,2018,
ur.01235124224.10,1,Giorgio L Papadopoulos,49.0,162.0,2020,
