id,investigator_id,first_name,last_name,middle_name,role,aff_id,aff_name,aff_state_code,aff_state,aff_country_code,aff_city_id,aff_city,aff_country
grant.5210207,ur.013037143267.70,Claudia Pia,Winteler,,Co-PI,,,,,,,,
grant.5210207,ur.0716310665.15,Rafael,Wüest,,Co-PI,grid.462909.0,Laboratoire d'Écologie Alpine CNRS UMR 5553 Université Joseph Fourier,,,FR,3014728,,
grant.5210207,ur.01306504140.14,Chloé,Galley,,Co-PI,grid.7400.3,Institut für Systematische Botanik und Botanischer Garten Universität Zürich,,,CH,2657896,,
grant.5210207,ur.010106606723.18,Katharina,Steinmann,,Co-PI,grid.7400.3,Institut für Systematische Botanik und Botanischer Garten Universität Zürich,,,CH,2657896,,
grant.5210207,ur.01267746671.37,Michael,Pirie,,Co-PI,,,,,,,,
grant.5210207,ur.01164444703.34,Brigitte,Marazzi,,Co-PI,grid.134563.6,University of Arizona Dept. of Ecology and Evolutionary Biology,US-AZ,,US,5318313,,
grant.5210207,ur.011512315467.08,Rafael,Wüest,,Co-PI,grid.7400.3,Institut für Systematische Botanik und Botanischer Garten Universität Zürich,,,CH,2657896,,
grant.5210207,ur.014432104267.33,Alexander,Antonelli,,Co-PI,grid.7400.3,Institut für Systematische Botanik und Botanischer Garten Universität Zürich,,,CH,2657896,,
grant.5210207,ur.013634523667.20,Jasmin,Baumann,,Co-PI,grid.7400.3,Institut für Systematische Botanik und Botanischer Garten Universität Zürich,,,CH,2657896,,
grant.2783794,ur.01325462107.62,Jane,Hutton,Luise,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2783794,ur.01051047217.39,John,Copas,,Co-PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.2783794,ur.01174075734.81,Anthony,Marson,Guy,Co-PI,grid.10025.36,University of Liverpool,,,GB,2644210,,United Kingdom
grant.5208956,ur.016146115332.42,Marija,Stamenkovic,,Co-PI,,,,,,,,
grant.2786620,ur.013505527437.10,John,Wyatt,Stephen,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2774405,ur.01360274576.40,Sara,Marshall,Elizabeth,Co-PI,,,,,,,,
grant.2762123,ur.0740333166.42,Marc,Feldmann,,Co-PI,,,,,,,,
grant.2761233,ur.01057133010.91,John,Sleep,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2784623,ur.01271656762.56,Roger,Patient,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2786773,ur.0641770103.91,Rory,Collins,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2772704,ur.01055224535.85,Peter,Sandercock,,PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.2772704,ur.01325243724.42,Martin,Dennis,,Co-PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.2753483,ur.0635644621.51,Pontiano,Kaleebu,,PI,,,,,,,,
grant.5498354,ur.01244331330.82,Sara,Wells,Elizabeth,PI,grid.420006.0,MRC Harwell,,South East,GB,2640729,,United Kingdom
grant.5498354,ur.01103563257.98,Martin,Fray,,Co-PI,grid.420006.0,MRC Harwell,,South East,GB,2640729,,United Kingdom
grant.5498354,ur.01150621404.28,Debora,Bogani,,Co-PI,grid.420006.0,MRC Harwell,,South East,GB,2640729,,United Kingdom
grant.2761029,ur.01222051562.27,Quentin,Sattentau,J,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2761029,ur.01153537713.07,Clare,Jolly,Lisa,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2784728,ur.016713373432.02,Ganapati,Bhat,Janardhana,Co-PI,,,,,,,,
grant.2784728,ur.01365416454.96,Benias,Kavumura,J,Co-PI,,,,,,,,
grant.2784728,ur.01347026654.34,Gita,Ramjee,,Co-PI,,,,,,,,
grant.2784728,ur.01236160743.30,Helen,Rees,,Co-PI,,,,,,,,
grant.2784728,ur.01053570114.38,Ute,Jentsch,,Co-PI,,,,,,,,
grant.2784728,ur.011240751172.24,Richard John,Hayes,,Co-PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.2784728,ur.01255031154.59,Lorna,Colquhoun,,Co-PI,,,,,,,,
grant.2784728,ur.01224314545.90,Leopold,Zekeng,,Co-PI,,,,,,,,
grant.2784728,ur.0604766776.20,Janet,Darbyshire,Howard,Co-PI,,,,,,,,
grant.2784728,ur.013677623404.28,Charles,Lacey,John,Co-PI,grid.5685.e,University of York,,Yorkshire and The Humber,GB,2633352,,United Kingdom
grant.2784728,ur.01247056235.52,Andrew,Nunn,,Co-PI,,,,,,,,
grant.2784728,ur.01025624673.32,Nuala Mary,McGrath,,Co-PI,grid.5491.9,University of Southampton,,South East,GB,2637487,,United Kingdom
grant.2784728,ur.01202333735.86,Robert,Pool,,Co-PI,,,,,,,,
grant.2784728,ur.01303426201.08,John,Changalucha,,Co-PI,,,,,,,,
grant.2778475,ur.01112527302.00,Robin,Allshire,,Co-PI,,,,,,,,
grant.2778475,ur.01024754422.80,Luis,Aragón,,Co-PI,,,,,,,,
grant.2752433,ur.01103146266.00,Philip,Van Der Merwe,Anton,Co-PI,,,,,,,,
grant.2760401,ur.014435110672.40,Jennifer,Morgan,E,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2760423,ur.01252636474.70,Richard,Wade-Martins,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7388663,ur.01345366604.67,David,Mann,,PI,,,,,,,,
grant.2770231,ur.011674577177.75,Nicholas,Fisk,Maxwell,PI,,,,,,,,
grant.2770231,ur.01171723725.01,Michael,Themis,,Co-PI,,,,,,,,
grant.2770231,ur.01161123631.17,Malcolm,Alison,,Co-PI,,,,,,,,
grant.2751321,ur.01274035212.39,Masud,Husain,,Co-PI,,,,,,,,
grant.2768555,ur.01054700731.89,Theresa,Ward,,PI,grid.8991.9,London Sch of Hygiene and Trop Medicine,,London,GB,2643743,,United Kingdom
grant.2762426,ur.07566633507.75,Cristina,Rada,,PI,grid.42475.30,MRC Laboratory of Molecular Biology,,East of England,GB,2653941,,United Kingdom
grant.2762426,ur.01043211662.37,Michael,Neuberger,,PI,,,,,,,,
grant.2779972,ur.0603056221.77,Andrew,McKenzie,,PI,grid.42475.30,MRC Laboratory of Molecular Biology,,East of England,GB,2653941,,United Kingdom
grant.2768963,ur.012275750537.57,Nicola,Low,Minling,PI,,,,,,,,
grant.2768963,ur.013231735677.15,Jonathan,Sterne,,Co-PI,,,,,,,,
grant.2768963,ur.07506342334.33,Paddy,Horner,,Co-PI,,,,,,,,
grant.2768963,ur.07762167532.34,Tracy,Roberts,,Co-PI,grid.6572.6,University of Birmingham,,West Midlands,GB,2655603,,United Kingdom
grant.2768963,ur.01315127157.17,Greta,Rait,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768963,ur.0601614003.56,Catherine,Lowndes,Mary,Co-PI,,,,,,,,
grant.2768963,ur.0735456720.12,Anna,Graham,,Co-PI,,,,,,,,
grant.2768963,ur.01306341364.34,Lynn,Myers,,Co-PI,,,,,,,,
grant.2768963,ur.01320520020.92,Gary,Brook,,Co-PI,,,,,,,,
grant.2768963,ur.015773613404.11,Jacqueline,Cassell,Anne,Co-PI,grid.12082.39,University of Sussex,,South East,GB,2654710,,United Kingdom
grant.2756919,ur.0622704043.68,Alexander,Hammers,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2766983,ur.0727152144.94,Eleanor,Riley,,PI,,,,,,,,
grant.2766983,ur.015223732607.36,Daniel,Davis,M,Co-PI,,,,,,,,
grant.2776672,ur.0646004072.40,Clare,Huxley,,PI,,,,,,,,
grant.2764681,ur.016062032414.10,Julie,Williams,,PI,,,,,,,,
grant.2764681,ur.01104331402.29,Simon,Lovestone,,Co-PI,,,,,,,,
grant.2764681,ur.014255227172.91,Lesley,Jones,,Co-PI,,,,,,,,
grant.2764681,ur.01273166362.42,Peter,Holmans,,Co-PI,,,,,,,,
grant.2764681,ur.010224574007.50,Michael,Owen,John,Co-PI,,,,,,,,
grant.2764681,ur.012010266137.38,Michael,O'Donovan,Conlon,Co-PI,,,,,,,,
grant.2757769,ur.0611446267.37,Ewan,Birney,,PI,,,,,,,,
grant.2767704,ur.01263576412.17,Richard,Harbottle,Paul,Co-PI,,,,,,,,
grant.5215419,ur.011273612207.25,Laszlo,Székelyhidi,,Co-PI,,Fakultät für Mathematik und Informatik Universität Leipzig,,,DE,2879139,,
grant.5215419,ur.010471731372.12,Zoé,Faget,,Co-PI,,,,,,,,
grant.2770312,ur.013101301440.67,John,Duncan,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2761885,ur.0636514721.80,Ulf,Ekelund,,PI,,,,,,,,
grant.2761885,ur.01172045233.18,Soren,Brage,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2767352,ur.0722434146.48,Paula,Munderi,,PI,,,,,,,,
grant.2767352,ur.01317014447.97,Heiner,Grosskurth,,Co-PI,,,,,,,,
grant.2758966,ur.013723776517.34,Nicholas,Wareham,John,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2758966,ur.0616003437.07,Claudia,Langenberg,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2758966,ur.0621621022.09,Nita Gandhi,Forouhi,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2770803,ur.0743460472.53,Brent,Wolff,,PI,,,,,,,,
grant.2786604,ur.0707400442.13,Petros,Ligoxygakis,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.2767201,ur.01117320435.32,Sarah,Stanley,A,PI,grid.410396.9,Mount Sinai Medical Center,US-FL,,US,4164143,,
grant.2785623,ur.01030125661.86,Richard,Poulsom,,Co-PI,,,,,,,,
grant.2785623,ur.015623147737.93,Sam,Janes,,Co-PI,,,,,,,,
grant.2776067,ur.0643472530.18,J,Wijeyekoon,Bhathiya,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7388770,ur.01075252146.92,Alison,Banham,,PI,,,,,,,,
grant.7388770,ur.01151433574.57,Adrian,Harris,,Co-PI,grid.4991.5,University of Oxford,,,GB,2640729,Oxford,United Kingdom
grant.7388770,ur.01151224375.92,Stephen,Fox,,Co-PI,,,,,,,,
grant.7388770,ur.013303335003.22,Phillip,Brown,,Co-PI,,,,,,,,
grant.2752206,ur.014540073117.05,Cay,Kielty,,PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.2774275,ur.01122441016.75,Myriam,Hemberger,,PI,grid.22072.35,University of Calgary,CA-AB,Outside UK,CA,5913490,,Canada
grant.5209965,ur.01324011213.56,Klaus,Regenauer-Lieb,,PI,grid.5801.c,ETH Zurich,,,CH,2657896,,
grant.5209965,ur.010354075467.02,Yury,Podladchikov,,PI,grid.9851.5,Faculté des géosciences et de l'environnement Université de Lausanne,,,CH,2659994,,
grant.5209965,ur.0605722277.43,Domenico,Giardini,,PI,grid.5801.c,Institut für Geophysik ETH Zürich,,,CH,2657896,,
grant.5209965,ur.07677114771.16,Boris,Kaus,,Co-PI,,,,,,,,
grant.5209965,ur.014243603453.34,Gabriele,Morra,,Co-PI,,,,,,,,
grant.2770558,ur.01220467467.82,Martin,Lowe,,PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.5212795,ur.01331135513.14,Martin,Flück,,PI,grid.7400.3,Balgrist CAMPUS Universität Zürich,,,CH,2657896,,
grant.5212795,ur.01263022313.99,Roman,Trepp,,Co-PI,,"Abteilung für Pädiatrische Endokrinologie, Diabetologie und Stoffwechsel Medizinische Universitäts-Kinderklinik",,,,,,
grant.7818059,ur.015741421307.03,Matthew,Jukes,,PI,,,,,,,,
grant.7818059,ur.016537001707.89,Donald,Bundy,,Co-PI,,,,,,,,
grant.2762399,ur.0605563572.85,Scott,Beatson,,PI,grid.6572.6,University of Birmingham,,West Midlands,GB,2655603,,United Kingdom
grant.2784177,ur.0737214132.16,Alistair,Mathie,,PI,,,,,,,,
grant.2767365,ur.01044302750.61,Quentin,Anstee,Mark,PI,grid.1006.7,Newcastle University,,North East,GB,2641673,,United Kingdom
grant.5211501,ur.01366170244.70,Peter,Rüedi,,PI,grid.7400.3,University of Zurich,,,CH,2657896,,
grant.5211501,ur.01023231257.28,Piergiorgio,Lorenzetto,,Co-PI,,,,,,,,
grant.5211501,ur.011750714142.68,Christian,Clerc,,Co-PI,,,,,,,,
grant.5211501,ur.013474263025.70,Frank,Rogano,,Co-PI,,,,,,,,
grant.2772598,ur.016101143727.25,Susan,Brown,Carol,PI,,,,,,,,
grant.5211268,ur.016040714027.88,Saskia,Goes,,PI,grid.5801.c,ETH Zurich,,,CH,2657896,,
grant.5211268,ur.0671637010.98,Fabio Antonio,Capitanio,,Co-PI,grid.1002.3,Department of Geosciences Monash University,AU-VIC,,AU,2158177,,
grant.5211268,ur.011714606105.96,Mark,Sargent,,Co-PI,grid.429508.2,Max-Planck-Institut für Astronomie,,,DE,2907911,,
grant.5211268,ur.011526164227.36,Paul,Flück,,Co-PI,,,,,,,,
grant.5211268,ur.0721643415.13,Fabio,Cammarano,,Co-PI,grid.5801.c,Departement Erdwissenschaften ETH Zürich,,,CH,2657896,,
grant.5211268,ur.0634777712.50,Christoph Franz,Hieronymus,,Co-PI,,,,,,,,
grant.3567662,ur.01126075523.80,Hans,Bachor,,PI,,,,,,,,
grant.3567662,ur.0756710133.90,Elisabeth,Giacobino,,Co-PI,,,,,,,,
grant.3567662,ur.01025023333.33,Edward,Hinds,,Co-PI,,,,,,,,
grant.3567662,ur.0710574733.12,Robert,Ballagh,,Co-PI,,,,,,,,
grant.3567662,ur.01203524033.88,Howard,Carmichael,,Co-PI,,,,,,,,
grant.3567662,ur.01366065633.87,ANDREW,WILSON,,Co-PI,,,,,,,,
grant.3567662,ur.01247164725.68,Wim,Vassen,,Co-PI,,,,,,,,
grant.3567662,ur.01251637233.27,Claude,Fabre,,Co-PI,,,,,,,,
grant.3567662,ur.01073136533.79,Wolfgang,Ertmer,,Co-PI,,,,,,,,
grant.3567662,ur.01317752433.04,Gerd,Leuchs,,Co-PI,,,,,,,,
grant.3567662,ur.01135410633.60,Andrei,Sidorov,,Co-PI,,,,,,,,
grant.3567662,ur.0764357132.69,Wayne,Rowlands,,Co-PI,,,,,,,,
grant.3567662,ur.0650130532.59,Russell,McLean,,Co-PI,,,,,,,,
grant.3567662,ur.0716243732.35,Tien,Kieu,,Co-PI,,,,,,,,
grant.3567662,ur.01043075217.53,Peter,Hannaford,,Co-PI,,,,,,,,
grant.3567662,ur.01253141672.35,Bryan,Dalton,,Co-PI,,,,,,,,
grant.3567662,ur.01143057632.38,Margaret,Reid,,Co-PI,,,,,,,,
grant.3567662,ur.0662372317.38,Karen,Kheruntsyan,,Co-PI,,,,,,,,
grant.3567662,ur.01354554436.50,Peter,Drummond,,Co-PI,,,,,,,,
grant.3567662,ur.01211173032.20,Matthew,Davis,,Co-PI,,,,,,,,
grant.3567662,ur.011243271343.25,Joel,Corney,,Co-PI,,,,,,,,
grant.3567662,ur.013213572634.96,Andrew,Truscott,,Co-PI,,,,,,,,
grant.3567662,ur.011536771403.84,Craig,Savage,,Co-PI,,,,,,,,
grant.3567662,ur.01365234611.73,Elena,Ostrovskaya,,Co-PI,,,,,,,,
grant.3567662,ur.0746444612.19,Ping Koy,Lam,,Co-PI,,,,,,,,
grant.3567662,ur.010537343752.15,Yuri,Kivshar,,Co-PI,,,,,,,,
grant.3567662,ur.0760516032.88,Joseph,Hope,,Co-PI,,,,,,,,
grant.3567662,ur.01304202645.40,John,Close,,Co-PI,,,,,,,,
grant.3567662,ur.01026631232.38,Kenneth,Baldwin,,Co-PI,,,,,,,,
grant.2753208,ur.0624461735.36,Felix,Randow,,PI,grid.42475.30,MRC Laboratory of Molecular Biology,,East of England,GB,2653941,,United Kingdom
grant.2768978,ur.016277215124.06,Charles,Gilks,,PI,,,,,,,,
grant.2768978,ur.01110201460.74,Sylvester,Sempala,D,Co-PI,,,,,,,,
grant.2768978,ur.012171716707.79,James,Whitworth,A,Co-PI,,,,,,,,
grant.2752918,ur.013544326204.79,Christopher,Huang,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2752918,ur.0102344330.16,Richard,Saumarez,Charles,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2752918,ur.01010201273.24,ANDREW,GRACE,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2768397,ur.01003236610.53,Wolf,Reik,,Co-PI,,,,,,,,
grant.2768397,ur.0774101324.23,Gavin,Kelsey,,Co-PI,,,,,,,,
grant.2768397,ur.01133434421.22,Dimitris,Kioussis,,Co-PI,,,,,,,,
grant.2768397,ur.0652122170.60,Peter,Fraser,,Co-PI,,,,,,,,
grant.2783237,ur.0673115533.50,Simon,Hughes,Meredith,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.5202031,ur.0603612527.66,Robert,Weingart,,PI,grid.5734.5,University of Berne,,,CH,2661552,,
grant.5202031,ur.012177241527.35,Cécile Maria Eugénie,Choby,,Co-PI,,,,,,,,
grant.2759871,ur.0766135704.46,William,Colledge,Henry,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2759871,ur.01255514571.41,J,Metcalfe,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2759871,ur.01360140717.04,Richard,Farndale,William,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2759871,ur.013544326204.79,Christopher,Huang,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2758825,ur.0662147671.90,James,McDonnell,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2775076,ur.01102531242.16,Tina,Kold Jensen,,Co-PI,,,,,,,,
grant.2755462,ur.015127001317.99,Joseph,Hajnal,V,PI,,,,,,,,
grant.2751740,ur.01366075134.55,Mark,Walport,,Co-PI,,,,,,,,
grant.2751740,ur.01233116212.60,Jan,Domin,,Co-PI,,,,,,,,
grant.2751740,ur.013157712337.84,Timothy,Vyse,J,Co-PI,,,,,,,,
grant.2751740,ur.016431652314.30,Bernie,Morley,,Co-PI,,,,,,,,
grant.6770542,ur.0733567304.38,Christophe,Erneux,,PI,grid.4989.c,Université Libre de Bruxelles,,,BE,2800866,,
grant.6770542,ur.01036516654.03,Joël,Vandekerckhove,,PI,grid.5342.0,Universiteit Gent,,,BE,2797656,,
grant.6770542,ur.01156422660.48,Marc,Boutry,,PI,grid.7942.8,Université Catholique de Louvain,,,BE,2792073,,
grant.6770542,ur.01035504353.56,Paul,Veldhoven,Van,PI,grid.5596.f,Katholieke Universiteit Leuven,,,BE,2792482,,
grant.6770542,ur.01302573206.13,Willy,Stalmans,,PI,grid.5596.f,Katholieke Universiteit Leuven,,,BE,2792482,,
grant.2753649,ur.014114567037.40,Michael,Marber,Stephen,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2753649,ur.01327556720.34,Michael,Shattock,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2753649,ur.01166207373.49,Metin,Avkiran,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2776292,ur.01255614175.37,Stephen,Nurrish,,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2756878,ur.01210400145.73,Michael,Hastings,Harvey,PI,grid.42475.30,MRC Laboratory of Molecular Biology,,East of England,GB,2653941,,United Kingdom
grant.2775396,ur.0766166057.79,Anne,O'Garra,,PI,,,,,,,,
grant.2757345,ur.01334123457.74,Daniel,Cutler,,PI,,,,,,,,
grant.2768527,ur.07711435224.39,Stephen,O'Rahilly,,Co-PI,,,,,,,,
grant.2759752,ur.01303275071.69,Katrin,Rittinger,,PI,,,,,,,,
grant.2768928,ur.01051024350.31,Mala,Maini,Kunti,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.011763114607.07,Robin,Weiss,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.011756535517.26,Arne,Akbar,Nalpon,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.01021562115.75,Aine,McKnight,,Co-PI,,,,,,,,
grant.2768928,ur.01323156232.56,Jürgen,Roes,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.01151071215.77,Chris,Boshoff,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.0716224513.05,Jeremy,Garson,Alexander,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.01035202403.74,Richard,Tedder,Seton,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.01343470217.23,Duncan,Clark,,Co-PI,,,,,,,,
grant.2768928,ur.01354720611.30,Vincent,Emery,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.01233244235.14,Ariberto,Fassati,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.010073700017.52,Gregory,Towers,John,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.015225707312.64,Paul,Griffiths,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.011753775332.76,Tim J,Harrison,,Co-PI,,,,,,,,
grant.2768928,ur.01045755265.19,Jane,Skok,Amanda,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2768928,ur.0674676522.10,R,Coffin,,Co-PI,,,,,,,,
grant.2768928,ur.07477233477.92,Benny,Chain,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.2773012,ur.01257607375.00,Julia,Buckingham,,Co-PI,,,,,,,,
grant.2775756,ur.01141710440.41,Carol,Shoulders,Christine,PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.2768750,ur.01343550013.97,Tessa,Crompton,,PI,,,,,,,,
grant.2755802,ur.0617255623.41,Michael,Dewey,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2755802,ur.0603342166.94,Bronwyn,Parry,Catherine,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2755802,ur.01026035172.37,Cherie,McCracken,Frances,Co-PI,,,,,,,,
grant.2755802,ur.012106327417.02,Paul,Ince,Geoffrey,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2755802,ur.0757612601.02,Stephen,Wharton,B,Co-PI,grid.11835.3e,University of Sheffield,,Yorkshire and The Humber,GB,2638077,,United Kingdom
grant.2777190,ur.0611417442.05,Lyle,Zimmerman,,PI,,,,,,,,
grant.5198826,ur.01140416007.90,Pearl,Pu Faltings,,PI,grid.5801.c,Institut d'informatique fondamentale Faculté Informatique et Communications EPFL,,,CH,2657896,,
grant.5198826,ur.01121075404.12,Martin,Vetterli,,PI,grid.5333.6,EPFL LCAV-IC,,,CH,2659994,,
grant.5198826,ur.01212142027.87,Thierry,Pun,,PI,grid.8591.5,Centre Universitaire d'Informatique Université de Genève,,,CH,2660646,,
grant.5198826,ur.013503572245.96,Serge,Ayer,,PI,grid.5333.6,EPF Lausanne,,,CH,2659994,,
grant.5198826,ur.015742610771.78,Zoran,Pecenovic,,Co-PI,,,,,,,,
grant.2753255,ur.011336432262.24,Francesca,Happe,Gabrielle,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2753255,ur.01047355510.22,Peter,McGuffin,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2753255,ur.064477252.38,Robert,Plomin,,Co-PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.2767718,ur.014475006303.33,David,Spiegelhalter,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2770911,ur.0656556216.76,Simon,Thompson,,PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.2766736,ur.01021331434.10,Daniela,De Angelis,,PI,grid.415038.b,MRC Biostatistics Unit,,East of England,GB,2653941,,United Kingdom
grant.2755973,ur.01004526450.65,Martin,Turner,,Co-PI,,,,,,,,
