,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
8790,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1030490313,ur.010647623656.74,Youichi,Shimizu
8791,Yogyakarta,1621177.0,Indonesia,ID,grid.444633.2,Islamic University of Indonesia,,,pub.1093968569,ur.016050511551.73,Hendra,Setiawan
8792,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093968569,ur.010203570040.49,Leonardo,Lanante
8793,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093968569,ur.016577737035.14,Masayuki,Kurosaki
8794,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093968569,ur.011713744411.27,Hiroshi,Ochi
8795,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,ur.010555711123.21,V.S.,Vyatkin
8796,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,ur.011353271523.58,K.,Tanabe
8797,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,,J.,Wada
8798,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,ur.010074027265.36,M.,Kiuchi
8799,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,ur.016217354126.04,E.S.,Otabe
8800,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002011060,ur.015261250732.69,T.,Matsushita
8801,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1095050819,ur.016304672741.31,Shinichi,Yamagiwa
8802,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095050819,ur.0760712756.93,Hiroshi,Sakamoto
8803,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1045694990,ur.016176011475.50,Witoon,Yindeesuk
8804,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1045694990,ur.0617543344.56,Qing,Shen
8805,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1045694990,ur.0617543344.56,Qing,Shen
8806,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1045694990,ur.01055753603.27,Shuzi,Hayase
8807,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1045694990,ur.01055753603.27,Shuzi,Hayase
8808,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1045694990,ur.0665656544.77,Taro,Toyoda
8809,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1045694990,ur.0665656544.77,Taro,Toyoda
8810,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1033891046,ur.012743213347.77,Tomohisa,Tasaki
8811,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1033891046,ur.014760452272.34,Satoko,Takase
8812,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1033891046,ur.010647623656.74,Youichi,Shimizu
8813,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1023112054,ur.01023263361.97,Hong-Chan,Cho
8814,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1023112054,ur.014760452272.34,Satoko,Takase
8815,Daejeon,1835235.0,South Korea,KR,grid.412439.9,Pai Chai University,,,pub.1023112054,ur.015573147005.96,Jeong-Hwan,Song
8816,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1023112054,ur.010647623656.74,Youichi,Shimizu
8817,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1001408222,ur.0760712756.93,Hiroshi,Sakamoto
8818,,,,,,"PRESTO JST, 4-1-8 Honcho, 332-0012, Kawaguchi, Saitama, Japan",,,pub.1001408222,ur.0760712756.93,Hiroshi,Sakamoto
8819,Tokyo,1850147.0,Japan,JP,grid.256169.f,Gakushuin University,,,pub.1001408222,ur.013517610535.59,Tetsuji,Kuboyama
8820,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1015605139,ur.01304645426.63,Lolo Wal,Marzan
8821,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1015605139,ur.0742515050.28,Chowdhury Mohammad Monirul,Hasan
8822,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1015605139,ur.015515176003.02,Kazuyuki,Shimizu
8823,Tokyo,1850147.0,Japan,JP,grid.26091.3c,Keio University,,,pub.1015605139,ur.015515176003.02,Kazuyuki,Shimizu
8824,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003817130,ur.01224411623.20,Kazuhiro,Maeda
8825,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003817130,,Hiroshi,Minamida
8826,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003817130,,Keisuke,Yoshida
8827,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003817130,ur.014747246675.66,Hiroyuki,Kurata
8828,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01042142003.28,Kousuke,Hanada
8829,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1048797238,ur.01042142003.28,Kousuke,Hanada
8830,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01322560714.21,Mieko,Higuchi-Takeuchi
8831,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01017470553.17,Masanori,Okamoto
8832,Riverside,5387877.0,United States,US,grid.266097.c,"University of California, Riverside",California,US-CA,pub.1048797238,ur.01017470553.17,Masanori,Okamoto
8833,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0735415214.34,Takeshi,Yoshizumi
8834,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01030135054.80,Minami,Shimizu
8835,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01222612041.16,Kentaro,Nakaminami
8836,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,,Ranko,Nishi
8837,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0603321154.05,Chihiro,Ohashi
8838,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01176320734.63,Kei,Iida
8839,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0716221315.67,Maho,Tanaka
8840,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01001453675.01,Yoko,Horii
8841,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01162231114.20,Mika,Kawashima
8842,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0665225275.20,Keiko,Matsui
8843,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.01243352760.90,Tetsuro,Toyoda
8844,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.010605450477.19,Kazuo,Shinozaki
8845,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0720477333.88,Motoaki,Seki
8846,Wako,1907300.0,Japan,JP,grid.7597.c,RIKEN,,,pub.1048797238,ur.0727324034.16,Minami,Matsui
8847,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019859901,ur.01033533353.31,Yoshiki,Kabashima
8848,Tokyo,1850147.0,Japan,JP,grid.411205.3,Kyorin University,,,pub.1019859901,ur.01033533353.31,Yoshiki,Kabashima
8849,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019859901,ur.014760622475.19,Nobuhito,Sone
8850,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019859901,ur.01016124622.36,Tomoichirou,Kusumoto
8851,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019859901,ur.0700542027.77,Junshi,Sakamoto
8852,Fukuoka,1863967.0,Japan,JP,grid.411241.3,Kyushu Sangyo University,,,pub.1052298121,,Subaru,Setoyama
8853,Fukuoka,1863967.0,Japan,JP,grid.411241.3,Kyushu Sangyo University,,,pub.1052298121,ur.010523577353.62,Junichi,Kinoshita
8854,Fukuoka,1863967.0,Japan,JP,grid.411241.3,Kyushu Sangyo University,,,pub.1052298121,ur.013214030637.25,Tadahiro,Akune
8855,Fukuoka,1863967.0,Japan,JP,grid.411241.3,Kyushu Sangyo University,,,pub.1052298121,ur.014474072745.17,Nobuyoshi,Sakamoto
8856,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1052298121,,Kouji,Murakami
8857,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1052298121,ur.016332067665.51,Nobuyuki,Yoshida
8858,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1052298121,ur.010074027265.36,Masaru,Kiuchi
8859,,,,,,"JST–TRIP, 5 Sanban, 102-0075 Tokyo, Japan",,,pub.1052298121,ur.010074027265.36,Masaru,Kiuchi
8860,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1052298121,ur.016217354126.04,Edmund Soji,Otabe
8861,,,,,,"JST–TRIP, 5 Sanban, 102-0075 Tokyo, Japan",,,pub.1052298121,ur.016217354126.04,Edmund Soji,Otabe
8862,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1052298121,ur.015261250732.69,Teruo,Matsushita
8863,Fukuoka,1863967.0,Japan,JP,grid.418051.9,Fukuoka Institute of Technology,,,pub.1052298121,ur.011271251347.02,Jun,Ge
8864,Fukuoka,1863967.0,Japan,JP,grid.418051.9,Fukuoka Institute of Technology,,,pub.1052298121,ur.015566343104.95,Baorong,Ni
8865,,,,,,"JST–TRIP, 5 Sanban, 102-0075 Tokyo, Japan",,,pub.1052298121,ur.015566343104.95,Baorong,Ni
8866,Beijing,1816670.0,China,CN,grid.458461.a,Institute of Electrical Engineering,,,pub.1052298121,ur.011117230453.64,Lei,Wang
8867,Beijing,1816670.0,China,CN,grid.458461.a,Institute of Electrical Engineering,,,pub.1052298121,ur.013355245531.96,Yanpeng,Qi
8868,Beijing,1816670.0,China,CN,grid.458461.a,Institute of Electrical Engineering,,,pub.1052298121,ur.016110615401.47,Xianping,Zhang
8869,Beijing,1816670.0,China,CN,grid.458461.a,Institute of Electrical Engineering,,,pub.1052298121,ur.013674242351.21,Zhaoshun,Gao
8870,Beijing,1816670.0,China,CN,grid.458461.a,Institute of Electrical Engineering,,,pub.1052298121,ur.010074426037.23,Yanwei,Ma
8871,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003381164,ur.016247705125.65,Gyanendra Nath,Tripathi
8872,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003381164,ur.01075461564.94,David,Chik
8873,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003381164,ur.015773714465.27,Hiroaki,Wagatsuma
8874,,,,,,"Preferred Infrastructure, Inc., Japand",,,pub.1047756729,ur.010201633465.80,Shirou,Maruyama
8875,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1047756729,ur.0711642737.85,Yasuo,Tabei
8876,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1047756729,ur.0760712756.93,Hiroshi,Sakamoto
8877,Tokyo,1850147.0,Japan,JP,grid.250343.3,National Institute of Informatics,,,pub.1047756729,ur.016065473305.20,Kunihiko,Sadakane
8878,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1043082308,ur.01075461564.94,David,Chik
8879,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1043082308,ur.016247705125.65,Gyanendra Nath,Tripathi
8880,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1043082308,ur.015773714465.27,Hiroaki,Wagatsuma
8881,,,,,,"RIKEN BSI, Japan",,,pub.1043082308,ur.015773714465.27,Hiroaki,Wagatsuma
8882,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1025861466,ur.0711642737.85,Yasuo,Tabei
8883,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1025861466,ur.010410746561.63,Yoshimasa,Takabatake
8884,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1025861466,ur.0760712756.93,Hiroshi,Sakamoto
8885,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1025861466,ur.0760712756.93,Hiroshi,Sakamoto
8886,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1068094852,ur.010777214065.75,Masaya,NAKAHARA
8887,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1068094852,ur.010201633465.80,Shirou,MARUYAMA
8888,Tokyo,1850147.0,Japan,JP,grid.256169.f,Gakushuin University,,,pub.1068094852,ur.013517610535.59,Tetsuji,KUBOYAMA
8889,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1068094852,ur.0760712756.93,Hiroshi,SAKAMOTO
8890,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1068094852,ur.0760712756.93,Hiroshi,SAKAMOTO
8891,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,,Ami,Nomura
8892,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,ur.010254633475.46,Seongho,Choi
8893,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110222625,ur.013511663141.85,Manabu,Ishimaru
8894,Sakai,1853195.0,Japan,JP,grid.261455.1,Osaka Prefecture University,,,pub.1110222625,ur.010445105761.33,Atsuko,Kosuga
8895,Evanston,4891382.0,United States,US,grid.16753.36,Northwestern University,Illinois,US-IL,pub.1110222625,,Thomas,Chasapis
8896,Evanston,4891382.0,United States,US,grid.16753.36,Northwestern University,Illinois,US-IL,pub.1110222625,ur.012546441277.04,Saneyuki,Ohno
8897,Pasadena,5381396.0,United States,US,grid.20861.3d,California Institute of Technology,California,US-CA,pub.1110222625,ur.012546441277.04,Saneyuki,Ohno
8898,Evanston,4891382.0,United States,US,grid.16753.36,Northwestern University,Illinois,US-IL,pub.1110222625,ur.01271065004.62,G Jeffrey,Snyder
8899,Pasadena,5381396.0,United States,US,grid.20861.3d,California Institute of Technology,California,US-CA,pub.1110222625,ur.01271065004.62,G Jeffrey,Snyder
8900,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,ur.013016554011.19,Yuji,Ohishi
8901,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,ur.011134733172.53,Hiroaki,Muta
8902,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,ur.014655042431.51,Shinsuke,Yamanaka
8903,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1110222625,ur.011626150045.11,Ken,Kurosaki
8904,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1110222625,ur.011626150045.11,Ken,Kurosaki
8905,Fukui-shi,1863985.0,Japan,JP,grid.163577.1,University of Fukui,,,pub.1110222625,ur.011626150045.11,Ken,Kurosaki
8906,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110404518,ur.01063621042.95,Michio,Iwata
8907,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110404518,ur.01265330352.37,Yoshihiro,Yamanishi
8908,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1110404518,ur.01265330352.37,Yoshihiro,Yamanishi
8909,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1105714230,ur.01247030061.41,Ryusuke,Sawada
8910,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105714230,ur.01063621042.95,Michio,Iwata
8911,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,ur.013570257371.20,Masahito,Umezaki
8912,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,,Yoshihiko,Usui
8913,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,,Toshikazu,Kobayashi
8914,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,,Takaki,Kubono
8915,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,ur.01313066653.57,Shusaku,Hayashi
8916,Toyama,1849876.0,Japan,JP,grid.267346.2,University of Toyama,,,pub.1105714230,ur.01144253634.27,Makoto,Kadowaki
8917,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105714230,ur.01265330352.37,Yoshihiro,Yamanishi
8918,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1105714230,ur.01265330352.37,Yoshihiro,Yamanishi
8919,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105391023,ur.01144262565.40,Hirofumi,Tanaka
8920,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1105391023,ur.01066137763.63,Megumi,Akai-Kasaya
8921,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105391023,ur.01264035420.28,Amin,TermehYousefi
8922,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1105391023,ur.0627675137.40,Liu,Hong
8923,Wuxi,1790923.0,China,CN,grid.258151.a,Jiangnan University,,,pub.1105391023,ur.0627675137.40,Liu,Hong
8924,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105391023,ur.012550126143.23,Lingxiang,Fu
8925,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1105391023,ur.016343071211.19,Hakaru,Tamukoh
8926,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1105391023,ur.01055162571.62,Daisuke,Tanaka
8927,Nishinomiya,1855207.0,Japan,JP,grid.258777.8,Kwansei Gakuin University,,,pub.1105391023,ur.01055162571.62,Daisuke,Tanaka
8928,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1105391023,ur.016224424055.59,Tetsuya,Asai
8929,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1105391023,ur.011701120041.92,Takuji,Ogawa
8930,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.0734731375.43,Shiori,Toba
8931,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.0630102053.58,Mingyue,Jin
8932,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.01213042135.31,Masami,Yamada
8933,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.01114615010.89,Kanako,Kumamoto
8934,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.011720752232.03,Sakiko,Matsumoto
8935,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1104009073,ur.015717536101.53,Takuo,Yasunaga
8936,,,,,,"JST-SENTAN, 4-1-8, Honcho, Kawaguchi, 332-0012, Saitama, Japan",,,pub.1104009073,ur.015717536101.53,Takuo,Yasunaga
8937,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1104009073,ur.015717536101.53,Takuo,Yasunaga
8938,,,,,,"Graduate School of Life Science, University of Hyogo, 3-2-1 Kouto, Kamigori-cho, Ako-gun, 678-1297, Hyogo, Japan",,,pub.1104009073,ur.0704531221.43,Yuko,Fukunaga
8939,,,,,,"RSC-University of Hyogo Leading Program Center, RIKEN SPring-8 Center, 1-1-1 Kouto, Sayo-cho, Sayo-gun, 679-5148, Hyogo, Japan",,,pub.1104009073,ur.0704531221.43,Yuko,Fukunaga
8940,,,,,,"Graduate School of Life Science, University of Hyogo, 3-2-1 Kouto, Kamigori-cho, Ako-gun, 678-1297, Hyogo, Japan",,,pub.1104009073,ur.01265767156.09,Atsuo,Miyazawa
8941,,,,,,"RSC-University of Hyogo Leading Program Center, RIKEN SPring-8 Center, 1-1-1 Kouto, Sayo-cho, Sayo-gun, 679-5148, Hyogo, Japan",,,pub.1104009073,ur.01265767156.09,Atsuo,Miyazawa
8942,Ikoma,1861749.0,Japan,JP,grid.260493.a,Nara Institute of Science and Technology,,,pub.1104009073,ur.014706654232.68,Sakiko,Fujita
8943,Kyoto,1857910.0,Japan,JP,grid.272458.e,Kyoto Prefectural University of Medicine,,,pub.1104009073,ur.07712357447.03,Kyoko,Itoh
8944,Kyoto,1857910.0,Japan,JP,grid.272458.e,Kyoto Prefectural University of Medicine,,,pub.1104009073,ur.01315011121.02,Shinji,Fushiki
8945,Tokyo,1850147.0,Japan,JP,grid.28312.3a,National Institute of Information and Communications Technology,,,pub.1104009073,ur.016006217550.70,Hiroaki,Kojima
8946,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.01171263102.65,Hideki,Wanibuchi
8947,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1104009073,ur.012777077121.27,Yoshiyuki,Arai
8948,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1104009073,ur.01046540753.65,Takeharu,Nagai
8949,Osaka,1853909.0,Japan,JP,grid.261445.0,Osaka City University,,,pub.1104009073,ur.01106323647.45,Shinji,Hirotsune
8950,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107893897,ur.01063621042.95,Michio,Iwata
8951,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1107893897,,Lisa,Hirose
8952,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1107893897,ur.01312606065.43,Hiroshi,Kohara
8953,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1107893897,ur.01312606065.43,Hiroshi,Kohara
8954,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1107893897,ur.01346241317.45,Jiyuan,Liao
8955,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1107893897,ur.01346241317.45,Jiyuan,Liao
8956,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1107893897,ur.01247030061.41,Ryusuke,Sawada
8957,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1107893897,ur.016363242325.25,Sayaka,Akiyoshi
8958,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1107893897,ur.01237576306.68,Kenzaburo,Tani
8959,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1107893897,ur.01237576306.68,Kenzaburo,Tani
8960,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107893897,ur.01265330352.37,Yoshihiro,Yamanishi
8961,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1107893897,ur.01265330352.37,Yoshihiro,Yamanishi
8962,Kanazawa,1860243.0,Japan,JP,grid.9707.9,Kanazawa University,,,pub.1099680066,ur.0656273240.28,Osamu,Hirose
8963,Kanazawa,1860243.0,Japan,JP,grid.9707.9,Kanazawa University,,,pub.1099680066,ur.01035221446.67,Shotaro,Kawaguchi
8964,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1099680066,ur.0720773046.19,Terumasa,Tokunaga
8965,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1099680066,ur.01240042603.45,Yu,Toyoshima
